"player1_id","player2_id","player1_ioc","player2_ioc","player1_age","player2_age","player1_ht","player2_ht","player1_hand","player2_hand","player1_ace","player2_ace","player1_df","player2_df","player1_svpt","player2_svpt","player1_1stin","player2_1stin","player1_1stwon","player2_1stwon","player1_2ndwon","player2_2ndwon","player1_bpsaved","player2_bpsaved","player1_bpfaced","player2_bpfaced","player1_svgms","player2_svgms","player1_rank","player2_rank","player1_rank_pts","player2_rank_pts","tourney_name","date","best_of","minutes","surface_Carpet","surface_Clay","surface_Grass","surface_Hard","diff_age","diff_ht","diff_rank","diff_rank_pts","diff_ace","diff_df","diff_svpt","diff_1stin","diff_1stwon","diff_2ndwon","diff_bpsaved","diff_bpfaced","diff_svgms","player1_1st_serve_pct","player2_1st_serve_pct","player1_1st_won_pct","player2_1st_won_pct","player1_bp_save_pct","player2_bp_save_pct","player1_total_points_won_pct","player2_total_points_won_pct","diff_1st_serve_pct","diff_1st_won_pct","diff_bp_save_pct","diff_total_points_won_pct","y"
102227,103292,"ARM","ARG",26.6,21,180,175,"R","R",2,1,5,9,110,111,55,65,38,45,26,22,3,9,8,13,17,17,52,72,715,553,"Auckland",20000110,3,144,0,0,0,1,5.6,5,20,162,1,-4,-1,-10,-7,4,-6,-5,0,0.5,0.585585585585586,0.690909090909091,0.692307692307692,0.375,0.692307692307692,0.581818181818182,0.603603603603604,-0.0855855855855856,-0.00139860139860137,-0.317307692307692,-0.0217854217854219,0
102562,102035,"CZE","SWE",24.8,27.8,190,183,"R","R",7,8,3,4,65,100,44,59,32,38,12,17,2,14,4,18,11,11,38,76,831,514,"Auckland",20000110,3,96,0,0,0,1,-3,7,38,317,-1,-1,-35,-15,-6,-5,-12,-14,0,0.676923076923077,0.59,0.727272727272727,0.64406779661017,0.5,0.777777777777778,0.676923076923077,0.55,0.086923076923077,0.0832049306625579,-0.277777777777778,0.126923076923077,1
102950,101820,"ESP","SUI",22.8,29.1,180,201,"R","R",2,3,7,3,55,49,32,30,20,23,8,12,1,2,5,3,10,9,53,46,707,761,"Auckland",20000110,3,59,0,0,0,1,-6.3,-21,-7,-54,-1,4,6,2,-3,-4,-1,2,1,0.581818181818182,0.612244897959184,0.625,0.766666666666667,0.2,0.666666666666667,0.509090909090909,0.714285714285714,-0.0304267161410019,-0.141666666666667,-0.466666666666667,-0.205194805194805,0
102162,102770,"USA","NED",27,23.7,188,185,"R","R",0,5,5,1,66,46,39,22,24,19,10,15,7,3,11,3,8,8,56,66,685,585,"Auckland",20000110,3,70,0,0,0,1,3.3,3,10,100,-5,4,20,17,5,-5,4,8,0,0.590909090909091,0.478260869565217,0.615384615384615,0.863636363636364,0.636363636363636,1,0.515151515151515,0.739130434782609,0.112648221343874,-0.248251748251748,-0.363636363636364,-0.223978919631094,0
102998,101735,"USA","AUS",22.6,29.7,190,196,"R","R",16,14,5,4,87,78,48,47,38,36,22,13,2,2,4,5,15,14,57,80,683,475,"Auckland",20000110,3,96,0,0,0,1,-7.1,-6,23,208,2,1,9,1,2,9,0,-1,1,0.551724137931034,0.602564102564103,0.791666666666667,0.765957446808511,0.5,0.4,0.689655172413793,0.628205128205128,-0.0508399646330681,0.025709219858156,0.1,0.061450044208665,1
102239,102796,"BRA","SWE",26.5,23.6,180,188,"R","R",4,11,0,1,51,53,28,31,21,26,11,15,2,0,5,0,10,10,149,14,251,1498,"Auckland",20000110,3,67,0,0,0,1,2.9,-8,-135,-1247,-7,-1,-2,-3,-5,-4,2,5,0,0.549019607843137,0.584905660377358,0.75,0.838709677419355,0.4,1,0.627450980392157,0.773584905660377,-0.0358860525342212,-0.0887096774193549,-0.6,-0.146133925268221,0
102607,103163,"ESP","GER",24.5,21.7,190,188,"R","R",14,9,0,4,62,91,45,42,37,28,11,26,2,4,2,6,11,11,211,11,157,1612,"Auckland",20000110,3,76,0,0,0,1,2.8,2,-200,-1455,5,-4,-29,3,9,-15,-2,-4,0,0.725806451612903,0.461538461538462,0.822222222222222,0.666666666666667,1,0.666666666666667,0.774193548387097,0.593406593406593,0.264267990074442,0.155555555555556,0.333333333333333,0.180786954980503,1
103507,103252,"ESP","ESP",19.9,21.3,183,175,"R","R",4,2,6,3,140,105,68,76,44,44,34,14,12,10,15,16,15,15,45,48,768,726,"Auckland",20000110,3,161,0,0,0,1,-1.4,8,3,42,2,3,35,-8,0,20,2,-1,0,0.485714285714286,0.723809523809524,0.647058823529412,0.578947368421053,0.8,0.625,0.557142857142857,0.552380952380952,-0.238095238095238,0.0681114551083591,0.175,0.00476190476190474,1
102021,102103,"USA","USA",27.8,27.3,175,180,"R","R",4,2,2,2,112,96,69,65,43,40,23,18,5,8,9,12,16,16,50,167,722,219,"Auckland",20000110,3,151,0,0,0,1,0.5,-5,117,503,2,0,16,4,3,5,-3,-3,0,0.616071428571429,0.677083333333333,0.623188405797101,0.615384615384615,0.555555555555556,0.666666666666667,0.589285714285714,0.604166666666667,-0.0610119047619048,0.00780379041248602,-0.111111111111111,-0.0148809523809523,1
102563,101320,"SWE","SWE",24.7,33,180,185,"R","R",2,2,6,4,59,56,25,30,17,24,14,15,5,9,9,9,9,8,43,60,785,626,"Auckland",20000110,3,72,0,0,0,1,-8.3,-5,17,159,0,2,3,-5,-7,-1,-4,0,1,0.423728813559322,0.535714285714286,0.68,0.8,0.555555555555556,1,0.525423728813559,0.696428571428571,-0.111985472154964,-0.12,-0.444444444444444,-0.171004842615012,0
102494,102854,"GER","NED",25,23.3,193,193,"R","R",0,6,2,5,57,53,32,29,19,25,8,10,2,2,7,3,9,8,115,37,344,843,"Auckland",20000110,3,62,0,0,0,1,1.7,0,-78,-499,-6,-3,4,3,-6,-2,0,4,1,0.56140350877193,0.547169811320755,0.59375,0.862068965517241,0.285714285714286,0.666666666666667,0.473684210526316,0.660377358490566,0.0142336974511751,-0.268318965517241,-0.380952380952381,-0.18669314796425,0
102562,103292,"CZE","ARG",24.8,21,190,175,"R","R",3,0,5,6,121,132,71,91,49,57,23,23,9,9,14,13,17,17,38,72,831,553,"Auckland",20000110,3,143,0,0,0,1,3.8,15,34,278,3,-1,-11,-20,-8,0,0,1,0,0.586776859504132,0.68939393939394,0.690140845070423,0.626373626373626,0.642857142857143,0.692307692307692,0.59504132231405,0.606060606060606,-0.102617079889807,0.0637672186967961,-0.0494505494505494,-0.0110192837465565,0
102770,101820,"NED","SUI",23.7,29.1,185,201,"R","R",2,9,3,2,47,79,24,47,14,35,10,13,2,5,6,6,8,9,66,46,585,761,"Auckland",20000110,3,81,0,0,0,1,-5.4,-16,-20,-176,-7,1,-32,-23,-21,-3,-3,0,-1,0.51063829787234,0.59493670886076,0.583333333333333,0.74468085106383,0.333333333333333,0.833333333333333,0.51063829787234,0.607594936708861,-0.0842984109884191,-0.161347517730496,-0.5,-0.0969566388365204,0
102998,102796,"USA","SWE",22.6,23.6,190,188,"R","R",7,3,4,2,54,63,24,40,17,31,15,12,7,3,10,3,9,9,57,14,683,1498,"Auckland",20000110,3,74,0,0,0,1,-1,2,-43,-815,4,2,-9,-16,-14,3,4,7,0,0.444444444444444,0.634920634920635,0.708333333333333,0.775,0.7,1,0.592592592592593,0.682539682539683,-0.19047619047619,-0.0666666666666667,-0.3,-0.08994708994709,0
103507,102607,"ESP","ESP",19.9,24.5,183,190,"R","R",4,4,5,2,70,85,35,63,24,46,17,6,4,5,9,7,13,13,45,211,768,157,"Auckland",20000110,3,92,0,0,0,1,-4.6,-7,166,611,0,3,-15,-28,-22,11,-1,2,0,0.5,0.741176470588235,0.685714285714286,0.73015873015873,0.444444444444444,0.714285714285714,0.585714285714286,0.611764705882353,-0.241176470588235,-0.0444444444444444,-0.26984126984127,-0.0260504201680672,0
