"match_id","player1_id","player2_id","p1_winrate","p1_matches_played","p1_avg_svpt","p1_avg_ace","p1_avg_df","p1_avg_duration","p2_winrate","p2_matches_played","p2_avg_svpt","p2_avg_ace","p2_avg_df","p2_avg_duration","surface","best_of","match_weekday","match_month","season_phase","y"
20104,103843,102563,0.384615384615385,26,81.8461538461538,4.57692307692308,3.15384615384615,101.461538461538,0.57190635451505,299,80.8026755852843,9,2.63879598662207,104.8127090301,"Hard",5,"Mo",1,"early","0"
20105,103709,103970,0.387755102040816,98,79.4183673469388,6.21428571428571,3.56122448979592,89.6428571428571,0.550387596899225,258,76.9612403100775,2.2984496124031,2.90697674418605,100.352713178295,"Hard",5,"Mo",1,"early","0"
20106,104424,104339,0,5,74,3.2,3.4,94,0.608888888888889,225,80.9688888888889,9.6,2.98666666666667,110.417777777778,"Hard",5,"Mo",1,"early","0"
20107,104198,104026,0.414893617021277,94,77.9148936170213,3.12765957446809,3.40425531914894,104.276595744681,0.588785046728972,107,80.392523364486,14.6728971962617,4.58878504672897,97.5420560747664,"Hard",5,"Mo",1,"early","1"
20108,104214,102434,0.526315789473684,152,78.5921052631579,4.31578947368421,2.63157894736842,103.809210526316,0.467391304347826,276,79.7644927536232,3.79710144927536,3.61594202898551,99.713768115942,"Hard",5,"Mo",1,"early","0"
20109,103103,103181,0.533498759305211,403,78.1563275434243,5.16873449131514,3.95781637717122,96.6526054590571,0.359712230215827,139,81.2014388489209,6.01438848920863,2.93525179856115,100.553956834532,"Hard",5,"Mo",1,"early","1"
20110,103498,103794,0.677339901477832,406,83.8990147783251,8.88423645320197,2.05418719211823,110.312807881773,0.476190476190476,21,84.1428571428571,11.047619047619,3.23809523809524,104.333333333333,"Hard",5,"Mo",1,"early","1"
20111,104534,103387,0,1,79,0,5,89,0.545698924731183,372,77.3037634408602,6.31720430107527,3.47043010752688,96.8333333333333,"Hard",5,"Mo",1,"early","1"
20112,103553,102967,0.333333333333333,6,68.1666666666667,3.16666666666667,2.16666666666667,79.1666666666667,0.564102564102564,39,79.0769230769231,6.25641025641026,1.61538461538462,102.205128205128,"Hard",5,"Mo",1,"early","0"
20113,104542,104053,0.4,5,75,6.4,3.2,87.2,0.767981438515081,431,75.1809744779582,11.3062645011601,2.30394431554524,93.9396751740139,"Hard",5,"Mo",1,"early","0"
20114,103900,104386,0.656957928802589,309,83.57928802589,3.25242718446602,3.2168284789644,113.566343042071,0.283333333333333,60,84.8166666666667,6.51666666666667,2.7,110.033333333333,"Hard",5,"Mo",1,"early","1"
20115,103820,102839,0,10,92.5,2.5,3.5,110.9,0.512455516014235,281,78.4804270462633,5.4626334519573,2.62633451957295,113.455516014235,"Hard",5,"Mo",1,"early","0"
20116,104589,103694,0.538461538461538,26,84.6153846153846,14.9230769230769,3.80769230769231,95.4615384615385,0.50709219858156,282,81.2198581560284,1.79787234042553,2.77304964539007,105.826241134752,"Hard",5,"Mo",1,"early","0"
20117,103206,103294,0.616580310880829,386,81.4455958549223,5.80310880829016,1.72279792746114,109.326424870466,0.380165289256198,242,74.4917355371901,1.75619834710744,3.16942148760331,88.5165289256198,"Hard",5,"Mo",1,"early","1"
20118,104252,104417,0.5,128,72.4921875,4.078125,2.0390625,86.265625,0.545977011494253,174,78.4597701149425,7.36781609195402,3.11494252873563,95.1264367816092,"Hard",5,"Mo",1,"early","1"
20119,104035,104312,0.214285714285714,28,84.8214285714286,8.85714285714286,4.64285714285714,104.357142857143,0.412371134020619,97,78.8350515463918,3.75257731958763,3.44329896907217,102.298969072165,"Hard",5,"Mo",1,"early","0"
20120,105227,104592,0.333333333333333,15,80.6666666666667,5.13333333333333,3.4,105.333333333333,0.571428571428571,7,66.8571428571429,10.8571428571429,2.42857142857143,82,"Hard",5,"Mo",1,"early","0"
20121,103163,103656,0.662889518413598,353,76.4985835694051,7.23229461756374,3.82152974504249,99.257790368272,0.406976744186047,172,72.7267441860465,3.55813953488372,2.9593023255814,95.2151162790698,"Hard",5,"Mo",1,"early","1"
20122,102703,104607,0.43455497382199,191,80.3560209424084,3.59685863874346,2.1413612565445,101.602094240838,0.569620253164557,158,77.8164556962025,7.5253164556962,2.91139240506329,99.5822784810127,"Hard",5,"Mo",1,"early","0"
20123,105041,104635,NA,0,NA,NA,NA,NA,0,2,78,6,7.5,90,"Hard",5,"Mo",1,"early","0"
20124,103018,103632,0.50958904109589,365,79.6794520547945,9.66301369863014,3.47397260273973,99.5041095890411,0.443850267379679,187,75.903743315508,4.97860962566845,2.81818181818182,98.7272727272727,"Hard",5,"Mo",1,"early","1"
20125,104098,102565,0.514492753623188,138,89.0289855072464,8.50724637681159,4.54347826086957,109.688405797101,0.291139240506329,79,86.2405063291139,10.493670886076,4.58227848101266,112.79746835443,"Hard",5,"Mo",1,"early","1"
20126,103598,103096,0.54368932038835,309,76.4012944983819,6.92880258899676,2.28802588996764,98.1003236245955,0.54093567251462,342,80.6315789473684,5.16374269005848,2.75730994152047,110.956140350877,"Hard",5,"Mo",1,"early","0"
20127,102148,103857,0.517133956386293,321,81.601246105919,3.49844236760125,2.16822429906542,107.16199376947,0.428571428571429,42,73.547619047619,2.35714285714286,2.11904761904762,95.7380952380952,"Hard",5,"Mo",1,"early","1"
20128,103292,104180,0.609137055837563,394,78.8502538071066,2.84517766497462,2.9492385786802,108.598984771574,0.440860215053763,93,76.741935483871,8.93548387096774,3.56989247311828,94.6989247311828,"Hard",5,"Mo",1,"early","0"
20129,103786,103373,0.565826330532213,357,72.5434173669468,3.08963585434174,2.33893557422969,99.2773109243697,0.333333333333333,18,79.8888888888889,3.22222222222222,1.38888888888889,106.055555555556,"Hard",5,"Mo",1,"early","1"
20130,102845,103484,0.66743648960739,433,81.0092378752887,5.96304849884527,2.65127020785219,104.826789838337,0.616161616161616,297,79.1043771043771,5.51851851851852,2.58922558922559,94.2861952861953,"Hard",5,"Mo",1,"early","0"
20131,103429,104864,0.372549019607843,51,85.9803921568627,5.29411764705882,2.90196078431373,106.274509803922,0,5,76.4,6.4,3,90,"Hard",5,"Mo",1,"early","0"
20132,103582,104999,0.263157894736842,19,80.7894736842105,6.94736842105263,4.63157894736842,105.105263157895,0.5,6,78.3333333333333,6.83333333333333,1.33333333333333,93,"Hard",5,"Mo",1,"early","0"
20133,104597,104068,0.463157894736842,95,78.5684210526316,6.41052631578947,2.66315789473684,100.978947368421,0.511111111111111,225,77.0355555555556,6.15111111111111,2.49777777777778,90.3333333333333,"Hard",5,"Mo",1,"early","0"
20134,103720,103188,0.783482142857143,448,80.2299107142857,6.58258928571429,3.74776785714286,112.647321428571,0.267857142857143,56,80.8214285714286,2.30357142857143,3.26785714285714,100.303571428571,"Hard",5,"Mo",1,"early","1"
20135,104433,103812,0.333333333333333,33,73.2424242424242,5.87878787878788,1.96969696969697,86.7878787878788,0.462809917355372,121,81.6363636363636,5.33057851239669,1.97520661157025,101.512396694215,"Hard",5,"Mo",1,"early","1"
20136,105223,103035,0.5,28,70.5,3.14285714285714,2.5,97.0714285714286,0.264705882352941,34,77.0294117647059,4.26470588235294,2.11764705882353,106.794117647059,"Hard",5,"Mo",1,"early","1"
20137,103602,105095,0.636904761904762,336,79.9345238095238,6.89583333333333,4.76488095238095,101.630952380952,0.5,22,89.1818181818182,5.5,4.22727272727273,117.090909090909,"Hard",5,"Mo",1,"early","1"
20138,103252,104918,0.467836257309941,342,73.733918128655,2.18421052631579,3.61695906432749,98.453216374269,0.611111111111111,90,80.1,5.42222222222222,3.31111111111111,109.055555555556,"Hard",5,"Mo",1,"early","0"
20139,104269,103908,0.533333333333333,195,77.6205128205128,5.04102564102564,3.66153846153846,100.579487179487,0.473429951690821,207,77.1014492753623,4.45893719806763,2.96618357487923,108.946859903382,"Hard",5,"Mo",1,"early","1"
20140,103428,103808,0.543859649122807,342,76.766081871345,3.78947368421053,2.98538011695906,102.62865497076,0.414634146341463,82,80.3048780487805,2.60975609756098,1.67073170731707,100.573170731707,"Hard",5,"Mo",1,"early","1"
20141,102834,103813,0.433566433566434,143,74.6713286713287,2.34965034965035,2.53146853146853,93.2377622377622,0.571942446043166,278,80.7338129496403,3.02517985611511,2.14388489208633,98.7086330935252,"Hard",5,"Mo",1,"early","0"
20142,103240,104527,0.354838709677419,93,74.5376344086021,5.13978494623656,2.95698924731183,89.9139784946236,0.494736842105263,95,85.9052631578947,6.30526315789474,4,114.547368421053,"Hard",5,"Mo",1,"early","0"
20143,104154,103898,0.333333333333333,21,84.7142857142857,4.33333333333333,3.0952380952381,102.571428571429,0.417391304347826,115,76.1304347826087,4.20869565217391,3.03478260869565,101.217391304348,"Hard",5,"Mo",1,"early","1"
20144,104259,104019,0.420560747663551,107,72.6168224299065,4.86915887850467,2.69158878504673,93.0654205607477,0.495412844036697,109,73.4220183486239,5.6605504587156,2.26605504587156,95.3119266055046,"Hard",5,"Mo",1,"early","1"
20145,104745,103470,0.777292576419214,229,73.3275109170306,2.49781659388646,1.62882096069869,112.270742358079,0.4,35,81.6571428571429,9.62857142857143,5.74285714285714,92.4285714285714,"Hard",5,"Mo",1,"early","1"
20146,102035,103819,0.493377483443709,302,78.2516556291391,4.46688741721854,3.09602649006623,101.940397350993,0.815789473684211,532,78.7875939849624,7.29323308270677,2.38533834586466,98.5695488721804,"Hard",5,"Mo",1,"early","0"
20147,104229,104022,0.233333333333333,30,73.8,4.5,3.96666666666667,96.5,0.542483660130719,306,79.7156862745098,3.78104575163399,2.66339869281046,103.02614379085,"Hard",5,"Mo",1,"early","0"
20148,103821,103507,0.303030303030303,33,78.8181818181818,3.51515151515152,3.51515151515152,94.1818181818182,0.652173913043478,437,82.0389016018307,4.49199084668192,2.66361556064073,111.79176201373,"Hard",5,"Mo",1,"early","1"
20149,104925,103852,0.623376623376623,77,83.0649350649351,5.50649350649351,3.18181818181818,112.480519480519,0.50191570881226,261,83.0536398467433,9.09961685823755,3.55172413793103,100.27969348659,"Hard",5,"Mo",1,"early","1"
20150,104792,104571,0.521276595744681,94,77.968085106383,7.15957446808511,3.63829787234043,103.68085106383,0.578313253012048,83,90.0843373493976,7.27710843373494,3.10843373493976,118.843373493976,"Hard",5,"Mo",1,"early","1"
20151,104025,104755,0.238095238095238,21,87.047619047619,10,4.0952380952381,102.380952380952,0.584507042253521,142,76.0704225352113,4.55633802816901,2.84507042253521,98.6408450704225,"Hard",5,"Mo",1,"early","0"
20152,103722,105023,0.448717948717949,78,83.1923076923077,3.14102564102564,2.30769230769231,104.858974358974,0.352941176470588,17,79.1764705882353,11.4117647058824,3.23529411764706,91.8823529411765,"Hard",5,"Mo",1,"early","0"
20153,103990,103781,0.620779220779221,385,78.3298701298701,3.30649350649351,2.77662337662338,102.363636363636,0.502392344497608,209,82.1004784688995,5.36842105263158,3.25358851674641,99.3062200956938,"Hard",5,"Mo",1,"early","1"
20154,103917,103888,0.279411764705882,68,78.3970588235294,7.9264705882353,4.11764705882353,103.029411764706,0.535714285714286,196,79.5357142857143,10.0612244897959,3.58673469387755,99.6989795918367,"Hard",5,"Mo",1,"early","0"
20155,101885,103530,0.413793103448276,232,84.2887931034483,15.7844827586207,5.28879310344828,99.676724137931,0.230769230769231,13,73.4615384615385,5.46153846153846,3.61538461538462,82.5384615384615,"Hard",5,"Mo",1,"early","1"
20156,103285,104160,0.58498023715415,253,79.4110671936759,7.28458498023715,3.13438735177866,104.189723320158,0.24390243902439,41,82.7560975609756,4.63414634146341,5.19512195121951,96.3414634146341,"Hard",5,"Mo",1,"early","1"
20157,102563,103970,0.57190635451505,299,80.8026755852843,9,2.63879598662207,104.8127090301,0.550387596899225,258,76.9612403100775,2.2984496124031,2.90697674418605,100.352713178295,"Hard",5,"Mo",1,"early","0"
20158,104339,104198,0.608888888888889,225,80.9688888888889,9.6,2.98666666666667,110.417777777778,0.414893617021277,94,77.9148936170213,3.12765957446809,3.40425531914894,104.276595744681,"Hard",5,"Mo",1,"early","1"
20159,102434,103103,0.467391304347826,276,79.7644927536232,3.79710144927536,3.61594202898551,99.713768115942,0.533498759305211,403,78.1563275434243,5.16873449131514,3.95781637717122,96.6526054590571,"Hard",5,"Mo",1,"early","0"
20160,104534,103498,0,1,79,0,5,89,0.677339901477832,406,83.8990147783251,8.88423645320197,2.05418719211823,110.312807881773,"Hard",5,"Mo",1,"early","0"
20161,104053,102967,0.767981438515081,431,75.1809744779582,11.3062645011601,2.30394431554524,93.9396751740139,0.564102564102564,39,79.0769230769231,6.25641025641026,1.61538461538462,102.205128205128,"Hard",5,"Mo",1,"early","1"
20162,103900,102839,0.656957928802589,309,83.57928802589,3.25242718446602,3.2168284789644,113.566343042071,0.512455516014235,281,78.4804270462633,5.4626334519573,2.62633451957295,113.455516014235,"Hard",5,"Mo",1,"early","1"
20163,103694,103206,0.50709219858156,282,81.2198581560284,1.79787234042553,2.77304964539007,105.826241134752,0.616580310880829,386,81.4455958549223,5.80310880829016,1.72279792746114,109.326424870466,"Hard",5,"Mo",1,"early","0"
20164,104252,104312,0.5,128,72.4921875,4.078125,2.0390625,86.265625,0.412371134020619,97,78.8350515463918,3.75257731958763,3.44329896907217,102.298969072165,"Hard",5,"Mo",1,"early","1"
20165,103163,104592,0.662889518413598,353,76.4985835694051,7.23229461756374,3.82152974504249,99.257790368272,0.571428571428571,7,66.8571428571429,10.8571428571429,2.42857142857143,82,"Hard",5,"Mo",1,"early","1"
20166,104607,104635,0.569620253164557,158,77.8164556962025,7.5253164556962,2.91139240506329,99.5822784810127,0,2,78,6,7.5,90,"Hard",5,"Mo",1,"early","1"
20167,103018,104098,0.50958904109589,365,79.6794520547945,9.66301369863014,3.47397260273973,99.5041095890411,0.514492753623188,138,89.0289855072464,8.50724637681159,4.54347826086957,109.688405797101,"Hard",5,"Mo",1,"early","0"
20168,103096,102148,0.54093567251462,342,80.6315789473684,5.16374269005848,2.75730994152047,110.956140350877,0.517133956386293,321,81.601246105919,3.49844236760125,2.16822429906542,107.16199376947,"Hard",5,"Mo",1,"early","0"
20169,103786,104180,0.565826330532213,357,72.5434173669468,3.08963585434174,2.33893557422969,99.2773109243697,0.440860215053763,93,76.741935483871,8.93548387096774,3.56989247311828,94.6989247311828,"Hard",5,"Mo",1,"early","1"
20170,103484,104864,0.616161616161616,297,79.1043771043771,5.51851851851852,2.58922558922559,94.2861952861953,0,5,76.4,6.4,3,90,"Hard",5,"Mo",1,"early","1"
20171,104999,104068,0.5,6,78.3333333333333,6.83333333333333,1.33333333333333,93,0.511111111111111,225,77.0355555555556,6.15111111111111,2.49777777777778,90.3333333333333,"Hard",5,"Mo",1,"early","0"
20172,103720,104433,0.783482142857143,448,80.2299107142857,6.58258928571429,3.74776785714286,112.647321428571,0.333333333333333,33,73.2424242424242,5.87878787878788,1.96969696969697,86.7878787878788,"Hard",5,"Mo",1,"early","1"
20173,105223,103602,0.5,28,70.5,3.14285714285714,2.5,97.0714285714286,0.636904761904762,336,79.9345238095238,6.89583333333333,4.76488095238095,101.630952380952,"Hard",5,"Mo",1,"early","0"
20174,104269,104918,0.533333333333333,195,77.6205128205128,5.04102564102564,3.66153846153846,100.579487179487,0.611111111111111,90,80.1,5.42222222222222,3.31111111111111,109.055555555556,"Hard",5,"Mo",1,"early","0"
20175,103813,103428,0.571942446043166,278,80.7338129496403,3.02517985611511,2.14388489208633,98.7086330935252,0.543859649122807,342,76.766081871345,3.78947368421053,2.98538011695906,102.62865497076,"Hard",5,"Mo",1,"early","0"
20176,104527,104154,0.494736842105263,95,85.9052631578947,6.30526315789474,4,114.547368421053,0.333333333333333,21,84.7142857142857,4.33333333333333,3.0952380952381,102.571428571429,"Hard",5,"Mo",1,"early","1"
20177,104259,104745,0.420560747663551,107,72.6168224299065,4.86915887850467,2.69158878504673,93.0654205607477,0.777292576419214,229,73.3275109170306,2.49781659388646,1.62882096069869,112.270742358079,"Hard",5,"Mo",1,"early","0"
20178,104022,103819,0.542483660130719,306,79.7156862745098,3.78104575163399,2.66339869281046,103.02614379085,0.815789473684211,532,78.7875939849624,7.29323308270677,2.38533834586466,98.5695488721804,"Hard",5,"Mo",1,"early","0"
20179,104925,103821,0.623376623376623,77,83.0649350649351,5.50649350649351,3.18181818181818,112.480519480519,0.303030303030303,33,78.8181818181818,3.51515151515152,3.51515151515152,94.1818181818182,"Hard",5,"Mo",1,"early","1"
20180,104755,104792,0.584507042253521,142,76.0704225352113,4.55633802816901,2.84507042253521,98.6408450704225,0.521276595744681,94,77.968085106383,7.15957446808511,3.63829787234043,103.68085106383,"Hard",5,"Mo",1,"early","1"
20181,105023,103990,0.352941176470588,17,79.1764705882353,11.4117647058824,3.23529411764706,91.8823529411765,0.620779220779221,385,78.3298701298701,3.30649350649351,2.77662337662338,102.363636363636,"Hard",5,"Mo",1,"early","0"
20182,101885,103888,0.413793103448276,232,84.2887931034483,15.7844827586207,5.28879310344828,99.676724137931,0.535714285714286,196,79.5357142857143,10.0612244897959,3.58673469387755,99.6989795918367,"Hard",5,"Mo",1,"early","0"
20183,103285,103970,0.58498023715415,253,79.4110671936759,7.28458498023715,3.13438735177866,104.189723320158,0.550387596899225,258,76.9612403100775,2.2984496124031,2.90697674418605,100.352713178295,"Hard",5,"Mo",1,"early","0"
20184,103103,104339,0.533498759305211,403,78.1563275434243,5.16873449131514,3.95781637717122,96.6526054590571,0.608888888888889,225,80.9688888888889,9.6,2.98666666666667,110.417777777778,"Hard",5,"Mo",1,"early","0"
20185,103498,104053,0.677339901477832,406,83.8990147783251,8.88423645320197,2.05418719211823,110.312807881773,0.767981438515081,431,75.1809744779582,11.3062645011601,2.30394431554524,93.9396751740139,"Hard",5,"Mo",1,"early","0"
20186,103206,103900,0.616580310880829,386,81.4455958549223,5.80310880829016,1.72279792746114,109.326424870466,0.656957928802589,309,83.57928802589,3.25242718446602,3.2168284789644,113.566343042071,"Hard",5,"Mo",1,"early","0"
20187,104252,103163,0.5,128,72.4921875,4.078125,2.0390625,86.265625,0.662889518413598,353,76.4985835694051,7.23229461756374,3.82152974504249,99.257790368272,"Hard",5,"Mo",1,"early","0"
20188,104607,104098,0.569620253164557,158,77.8164556962025,7.5253164556962,2.91139240506329,99.5822784810127,0.514492753623188,138,89.0289855072464,8.50724637681159,4.54347826086957,109.688405797101,"Hard",5,"Mo",1,"early","1"
20189,102148,103786,0.517133956386293,321,81.601246105919,3.49844236760125,2.16822429906542,107.16199376947,0.565826330532213,357,72.5434173669468,3.08963585434174,2.33893557422969,99.2773109243697,"Hard",5,"Mo",1,"early","0"
20190,103484,104068,0.616161616161616,297,79.1043771043771,5.51851851851852,2.58922558922559,94.2861952861953,0.511111111111111,225,77.0355555555556,6.15111111111111,2.49777777777778,90.3333333333333,"Hard",5,"Mo",1,"early","1"
20191,103720,103602,0.783482142857143,448,80.2299107142857,6.58258928571429,3.74776785714286,112.647321428571,0.636904761904762,336,79.9345238095238,6.89583333333333,4.76488095238095,101.630952380952,"Hard",5,"Mo",1,"early","0"
20192,103428,104918,0.543859649122807,342,76.766081871345,3.78947368421053,2.98538011695906,102.62865497076,0.611111111111111,90,80.1,5.42222222222222,3.31111111111111,109.055555555556,"Hard",5,"Mo",1,"early","0"
20193,104527,104745,0.494736842105263,95,85.9052631578947,6.30526315789474,4,114.547368421053,0.777292576419214,229,73.3275109170306,2.49781659388646,1.62882096069869,112.270742358079,"Hard",5,"Mo",1,"early","0"
20194,104925,103819,0.623376623376623,77,83.0649350649351,5.50649350649351,3.18181818181818,112.480519480519,0.815789473684211,532,78.7875939849624,7.29323308270677,2.38533834586466,98.5695488721804,"Hard",5,"Mo",1,"early","0"
20195,103990,104755,0.620779220779221,385,78.3298701298701,3.30649350649351,2.77662337662338,102.363636363636,0.584507042253521,142,76.0704225352113,4.55633802816901,2.84507042253521,98.6408450704225,"Hard",5,"Mo",1,"early","1"
20196,103888,103970,0.535714285714286,196,79.5357142857143,10.0612244897959,3.58673469387755,99.6989795918367,0.550387596899225,258,76.9612403100775,2.2984496124031,2.90697674418605,100.352713178295,"Hard",5,"Mo",1,"early","1"
20197,104053,104339,0.767981438515081,431,75.1809744779582,11.3062645011601,2.30394431554524,93.9396751740139,0.608888888888889,225,80.9688888888889,9.6,2.98666666666667,110.417777777778,"Hard",5,"Mo",1,"early","1"
20198,103900,103163,0.656957928802589,309,83.57928802589,3.25242718446602,3.2168284789644,113.566343042071,0.662889518413598,353,76.4985835694051,7.23229461756374,3.82152974504249,99.257790368272,"Hard",5,"Mo",1,"early","0"
20199,103786,104607,0.565826330532213,357,72.5434173669468,3.08963585434174,2.33893557422969,99.2773109243697,0.569620253164557,158,77.8164556962025,7.5253164556962,2.91139240506329,99.5822784810127,"Hard",5,"Mo",1,"early","1"
20200,103484,103602,0.616161616161616,297,79.1043771043771,5.51851851851852,2.58922558922559,94.2861952861953,0.636904761904762,336,79.9345238095238,6.89583333333333,4.76488095238095,101.630952380952,"Hard",5,"Mo",1,"early","0"
20201,104918,104745,0.611111111111111,90,80.1,5.42222222222222,3.31111111111111,109.055555555556,0.777292576419214,229,73.3275109170306,2.49781659388646,1.62882096069869,112.270742358079,"Hard",5,"Mo",1,"early","0"
20202,103990,103819,0.620779220779221,385,78.3298701298701,3.30649350649351,2.77662337662338,102.363636363636,0.815789473684211,532,78.7875939849624,7.29323308270677,2.38533834586466,98.5695488721804,"Hard",5,"Mo",1,"early","0"
20203,103888,104053,0.535714285714286,196,79.5357142857143,10.0612244897959,3.58673469387755,99.6989795918367,0.767981438515081,431,75.1809744779582,11.3062645011601,2.30394431554524,93.9396751740139,"Hard",5,"Mo",1,"early","0"
20204,103163,103786,0.662889518413598,353,76.4985835694051,7.23229461756374,3.82152974504249,99.257790368272,0.565826330532213,357,72.5434173669468,3.08963585434174,2.33893557422969,99.2773109243697,"Hard",5,"Mo",1,"early","1"
20205,103602,104745,0.636904761904762,336,79.9345238095238,6.89583333333333,4.76488095238095,101.630952380952,0.777292576419214,229,73.3275109170306,2.49781659388646,1.62882096069869,112.270742358079,"Hard",5,"Mo",1,"early","1"
20206,103819,104053,0.815789473684211,532,78.7875939849624,7.29323308270677,2.38533834586466,98.5695488721804,0.767981438515081,431,75.1809744779582,11.3062645011601,2.30394431554524,93.9396751740139,"Hard",5,"Mo",1,"early","1"
20207,103163,103602,0.662889518413598,353,76.4985835694051,7.23229461756374,3.82152974504249,99.257790368272,0.636904761904762,336,79.9345238095238,6.89583333333333,4.76488095238095,101.630952380952,"Hard",5,"Mo",1,"early","0"
20208,103819,103602,0.815789473684211,532,78.7875939849624,7.29323308270677,2.38533834586466,98.5695488721804,0.636904761904762,336,79.9345238095238,6.89583333333333,4.76488095238095,101.630952380952,"Hard",5,"Mo",1,"early","1"
20209,103484,103598,0.617940199335548,301,79.2292358803987,5.58471760797342,2.59136212624585,94.4651162790698,0.541935483870968,310,76.5290322580645,6.95161290322581,2.28709677419355,98.3225806451613,"Hard",3,"So",1,"early","0"
20210,103794,102106,0.454545454545455,22,87.8636363636364,11.1818181818182,3.36363636363636,108.954545454545,0.409594095940959,271,80.7970479704797,5.56088560885609,2.43542435424354,98.3210332103321,"Hard",3,"So",1,"early","1"
20211,103598,104198,0.541935483870968,310,76.5290322580645,6.95161290322581,2.28709677419355,98.3225806451613,0.416666666666667,96,77.53125,3.08333333333333,3.36458333333333,104.1875,"Hard",3,"So",1,"early","1"
20212,103163,102434,0.665738161559889,359,76.7966573816156,7.29526462395543,3.81615598885794,99.7632311977716,0.467625899280576,278,80.0611510791367,3.79496402877698,3.61870503597122,100.014388489209,"Hard",3,"So",1,"early","0"
20213,103484,104252,0.617940199335548,301,79.2292358803987,5.58471760797342,2.59136212624585,94.4651162790698,0.50381679389313,131,73.6488549618321,4.21374045801527,2.04580152671756,87.4198473282443,"Hard",3,"So",1,"early","1"
20214,102811,102106,0.5,12,70.6666666666667,6.91666666666667,3.66666666666667,95.5,0.409594095940959,271,80.7970479704797,5.56088560885609,2.43542435424354,98.3210332103321,"Hard",3,"So",1,"early","0"
20215,104372,104812,0.3,20,94.3,4.95,3.05,108.25,0.3,10,101.1,7.4,6,132.7,"Hard",3,"So",1,"early","0"
20216,104976,103188,0.4,5,63,5.2,2.4,82,0.263157894736842,57,81.7017543859649,2.36842105263158,3.2280701754386,102.210526315789,"Hard",3,"So",1,"early","1"
20217,104660,104268,0.444444444444444,9,77.7777777777778,8.22222222222222,2.22222222222222,97.7777777777778,0.333333333333333,27,84.037037037037,3.14814814814815,2.03703703703704,101.222222222222,"Hard",3,"So",1,"early","0"
20218,105028,103997,0,1,65,4,2,82,0.307692307692308,13,78.7692307692308,2.76923076923077,3.84615384615385,114.692307692308,"Hard",3,"So",1,"early","1"
20219,104592,102318,0.555555555555556,9,69.3333333333333,10.8888888888889,3.11111111111111,84,0.521472392638037,326,79.6104294478528,5.26073619631902,2.04294478527607,101.355828220859,"Hard",3,"So",1,"early","0"
20220,105023,103077,0.4,20,82.55,11.95,3.2,97.85,0,5,91.6,6.4,3.8,98,"Hard",3,"So",1,"early","1"
20221,102998,104559,0.507407407407407,270,78.4518518518519,11.2333333333333,3.4,101.144444444444,0.296296296296296,27,83.3333333333333,5.55555555555556,3.55555555555556,110.037037037037,"Hard",3,"So",1,"early","0"
20222,104259,102106,0.422018348623853,109,73.5871559633027,4.95412844036697,2.69724770642202,94.8807339449541,0.409594095940959,271,80.7970479704797,5.56088560885609,2.43542435424354,98.3210332103321,"Hard",3,"So",1,"early","0"
20223,102106,104025,0.409594095940959,271,80.7970479704797,5.56088560885609,2.43542435424354,98.3210332103321,0.260869565217391,23,85.1739130434783,9.69565217391304,3.91304347826087,100.695652173913,"Hard",3,"So",1,"early","1"
20224,103484,104812,0.617940199335548,301,79.2292358803987,5.58471760797342,2.59136212624585,94.4651162790698,0.3,10,101.1,7.4,6,132.7,"Hard",3,"So",1,"early","1"
20225,103470,104812,0.388888888888889,36,82.1111111111111,9.55555555555556,5.75,93.3888888888889,0.3,10,101.1,7.4,6,132.7,"Hard",3,"So",1,"early","1"
20226,104198,103709,0.416666666666667,96,77.53125,3.08333333333333,3.36458333333333,104.1875,0.383838383838384,99,79.6565656565657,6.21212121212121,3.56565656565657,90.010101010101,"Hard",3,"So",1,"early","1"
20227,104559,104198,0.296296296296296,27,83.3333333333333,5.55555555555556,3.55555555555556,110.037037037037,0.416666666666667,96,77.53125,3.08333333333333,3.36458333333333,104.1875,"Hard",3,"So",1,"early","0"
20228,104976,102434,0.4,5,63,5.2,2.4,82,0.467625899280576,278,80.0611510791367,3.79496402877698,3.61870503597122,100.014388489209,"Hard",3,"So",1,"early","0"
20229,104976,103752,0.4,5,63,5.2,2.4,82,0.32258064516129,31,77.6774193548387,4,3.06451612903226,99.1290322580645,"Hard",3,"So",1,"early","1"
20230,103163,104229,0.665738161559889,359,76.7966573816156,7.29526462395543,3.81615598885794,99.7632311977716,0.25,32,75.125,4.5,4.09375,99.125,"Hard",3,"So",1,"early","1"
20231,105023,103163,0.4,20,82.55,11.95,3.2,97.85,0.665738161559889,359,76.7966573816156,7.29526462395543,3.81615598885794,99.7632311977716,"Hard",3,"So",1,"early","0"
20232,105028,103794,0,1,65,4,2,82,0.454545454545455,22,87.8636363636364,11.1818181818182,3.36363636363636,108.954545454545,"Hard",3,"So",1,"early","0"
20233,105028,103240,0,1,65,4,2,82,0.351063829787234,94,74.7127659574468,5.1063829787234,2.93617021276596,90.3510638297872,"Hard",3,"So",1,"early","1"
20234,104025,104259,0.260869565217391,23,85.1739130434783,9.69565217391304,3.91304347826087,100.695652173913,0.422018348623853,109,73.5871559633027,4.95412844036697,2.69724770642202,94.8807339449541,"Hard",3,"So",1,"early","1"
