tourney_date,tourney_name,surface,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,w_SvGms,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,l_SvGms,winner_rank,loser_rank,winner_rank_points,loser_rank_points
20120716,Gstaad,Clay,105208,Ernests Gulbis,R,190,LAT,23.8,103835,Filippo Volandri,R,183,ITA,30.8,7-6(2) 4-6 6-3,3,110,18,7,99,57,46,20,3,6,15,0,6,102,67,46,17,6,10,16,72,78,651,630
20120716,Gstaad,Clay,105332,Benoit Paire,R,196,FRA,23.1,106071,Bernard Tomic,R,193,AUS,19.7,6-0 6-4,3,60,4,3,53,23,14,19,2,3,8,2,3,61,37,20,8,3,8,8,47,45,880,880
20120716,Gstaad,Clay,103852,Feliciano Lopez,L,188,ESP,30.8,104494,Adrian Ungur,R,178,ROU,27.4,2-6 6-4 7-6(7),3,124,14,2,92,52,45,19,3,5,15,6,3,93,48,36,26,2,3,15,30,102,1275,548
20120716,Gstaad,Clay,104225,Jan Hajek,R,180,CZE,28.9,104273,Edouard Roger Vasselin,R,188,FRA,28.6,4-1 RET,3,24,0,0,8,5,5,3,0,0,2,1,5,31,16,10,4,3,5,3,90,92,579,574
20120716,Gstaad,Clay,105064,Thomaz Bellucci,L,188,BRA,24.5,104882,Blaz Kavcic,R,188,SLO,25.3,6-1 6-1,3,60,3,1,36,19,17,11,0,0,7,2,2,49,28,11,10,4,9,7,60,77,767,632
20120716,Gstaad,Clay,105777,Grigor Dimitrov,R,188,BUL,21.1,103898,Julien Benneteau,R,185,FRA,30.5,3-6 6-4 6-1,3,104,9,4,75,44,33,19,4,6,13,4,2,87,52,35,15,5,9,13,61,32,761,1255
20120716,Gstaad,Clay,104460,Dustin Brown,R,196,GER,27.6,104660,Sergiy Stakhovsky,R,193,UKR,26.5,3-6 6-4 7-6(8),3,123,10,5,112,58,41,28,8,12,15,11,6,101,56,39,25,3,7,16,138,94,391,568
20120716,Gstaad,Clay,103997,Lukasz Kubot,R,190,POL,30.1,104471,Ivan Dodig,R,183,CRO,27.5,3-6 6-3 6-4,3,131,1,0,80,52,39,10,3,7,14,6,5,85,48,35,12,5,10,14,80,100,625,555
20120716,Gstaad,Clay,104386,Janko Tipsarevic,R,180,SRB,28,104770,Martin Fischer,R,180,AUT,25.9,4-6 7-6(1) 6-3,3,158,8,2,97,43,30,34,7,11,16,2,4,120,65,44,26,12,16,15,8,245,3320,195
20120716,Gstaad,Clay,103401,Jan Hernych,R,190,CZE,33,105053,Santiago Giraldo,R,188,COL,24.6,6-3 2-6 6-4,3,112,3,4,103,63,35,24,15,19,14,5,0,84,52,30,20,4,8,13,212,39,232,953
20120716,Gstaad,Clay,103908,Paul Henri Mathieu,R,185,FRA,30.5,104527,Stan Wawrinka,R,183,SUI,27.3,7-6(3) 7-6(8),3,124,2,3,90,50,38,20,7,9,12,10,3,87,45,34,19,4,6,12,172,25,297,1470
20120716,Gstaad,Clay,105208,Ernests Gulbis,R,190,LAT,23.8,105332,Benoit Paire,R,196,FRA,23.1,5-7 7-6(3) 6-4,3,129,11,6,120,68,49,27,15,17,17,7,2,96,46,37,28,1,3,17,72,47,651,880
20120716,Gstaad,Clay,103852,Feliciano Lopez,L,188,ESP,30.8,104225,Jan Hajek,R,180,CZE,28.9,6-7(3) 6-1 6-4,3,109,12,3,87,52,45,19,4,5,15,10,4,90,65,46,10,1,5,14,30,90,1275,579
20120716,Gstaad,Clay,105064,Thomaz Bellucci,L,188,BRA,24.5,104022,Mikhail Youzhny,R,183,RUS,30,4-6 6-2 6-4,3,129,8,9,89,51,40,18,4,6,14,6,7,93,59,44,10,9,13,14,60,28,767,1390
20120716,Gstaad,Clay,105777,Grigor Dimitrov,R,188,BUL,21.1,104460,Dustin Brown,R,196,GER,27.6,7-6(3) 3-6 6-2,3,95,6,3,85,52,44,19,1,2,14,9,2,87,46,37,21,1,3,15,61,138,761,391
20120716,Gstaad,Clay,103997,Lukasz Kubot,R,190,POL,30.1,104719,Marcel Granollers,R,190,ESP,26.2,6-4 6-2,3,96,1,4,55,36,27,11,2,3,9,1,0,54,38,21,7,5,9,9,80,20,625,1635
20120716,Gstaad,Clay,104386,Janko Tipsarevic,R,180,SRB,28,103401,Jan Hernych,R,190,CZE,33,6-2 6-1,3,63,7,0,53,34,25,11,2,2,7,2,3,55,28,15,10,4,9,8,8,212,3320,232
20120716,Gstaad,Clay,103908,Paul Henri Mathieu,R,185,FRA,30.5,105208,Ernests Gulbis,R,190,LAT,23.8,4-6 6-1 6-4,3,106,3,4,88,44,35,25,1,2,14,10,2,71,40,30,15,2,5,13,172,72,297,651
20120716,Gstaad,Clay,105064,Thomaz Bellucci,L,188,BRA,24.5,103852,Feliciano Lopez,L,188,ESP,30.8,6-3 6-3,3,86,10,1,66,35,27,14,1,2,9,5,7,66,36,26,7,4,8,9,60,30,767,1275
20120716,Gstaad,Clay,105777,Grigor Dimitrov,R,188,BUL,21.1,103997,Lukasz Kubot,R,190,POL,30.1,6-3 6-2,3,62,5,1,47,31,25,12,1,1,9,0,2,53,42,27,2,5,8,8,61,80,761,625
20120716,Gstaad,Clay,104386,Janko Tipsarevic,R,180,SRB,28,103908,Paul Henri Mathieu,R,185,FRA,30.5,7-6(10) 6-3,3,124,8,1,83,47,34,22,2,3,11,5,2,85,47,34,16,6,8,10,8,172,3320,297
20120716,Gstaad,Clay,105064,Thomaz Bellucci,L,188,BRA,24.5,105777,Grigor Dimitrov,R,188,BUL,21.1,7-6(3) 7-6(5),3,115,4,2,90,56,46,16,5,7,12,4,3,81,54,42,12,4,6,12,60,61,767,761
20120716,Gstaad,Clay,105064,Thomaz Bellucci,L,188,BRA,24.5,104386,Janko Tipsarevic,R,180,SRB,28,6-7(6) 6-4 6-2,3,145,10,1,93,51,41,20,0,2,15,4,2,100,58,40,19,6,11,15,60,8,767,3320
20120716,Hamburg,Clay,104597,Nicolas Almagro,R,183,ESP,26.9,104735,Tobias Kamke,R,180,GER,26.1,6-4 6-1,3,73,2,4,64,28,17,19,6,8,8,1,2,49,30,11,7,4,10,9,10,97,2665,563
20120716,Hamburg,Clay,103786,Nikolay Davydenko,R,178,RUS,31.1,103813,Jarkko Nieminen,L,185,FIN,30.9,5-7 6-4 6-0,3,118,6,3,85,63,40,13,7,11,14,4,2,100,69,38,12,7,14,14,44,38,885,967
20120716,Hamburg,Clay,104926,Fabio Fognini,R,178,ITA,25.1,104947,Marsel Ilhan,R,190,TUR,25,7-5 6-2,3,94,2,1,62,46,35,7,2,3,10,3,3,84,52,36,8,9,13,10,65,160,740,324
20120716,Hamburg,Clay,104259,Philipp Kohlschreiber,R,178,GER,28.7,103451,Bjorn Phau,R,175,GER,32.7,4-6 6-2 6-3,3,109,8,2,91,62,44,15,1,3,14,2,1,78,41,27,21,2,6,13,22,76,1570,634
20120716,Hamburg,Clay,104338,Juan Monaco,R,185,ARG,28.2,105649,Cedrik Marcel Stebe,L,183,GER,21.7,6-4 3-6 7-5,3,162,2,0,87,59,39,13,7,12,15,2,2,99,63,36,19,6,12,16,14,83,2240,591
20120716,Hamburg,Clay,103926,Daniel Munoz de la Nava,L,178,ESP,30.4,103105,Ruben Ramirez Hidalgo,R,183,ESP,34.5,1-6 6-4 6-3,3,153,2,1,86,56,39,13,4,7,13,3,2,110,68,43,20,13,16,13,142,91,373,578
20120716,Hamburg,Clay,104871,Jeremy Chardy,R,188,FRA,25.4,103656,Albert Montanes,R,175,ESP,31.6,6-4 6-2,3,68,4,3,47,31,23,11,0,1,9,2,4,52,28,18,12,5,9,9,51,86,829,585
20120716,Hamburg,Clay,104714,Julian Reister,R,188,GER,26.2,104269,Fernando Verdasco,L,188,ESP,28.6,6-2 6-3,3,65,5,2,49,28,24,14,0,0,9,2,6,50,34,21,6,3,6,8,483,16,67,1810
20120716,Hamburg,Clay,104586,Lukas Rosol,R,196,CZE,26.9,104678,Viktor Troicki,R,193,SRB,26.4,5-7 6-3 6-4,3,117,6,1,103,67,49,16,5,8,16,9,2,98,53,42,16,2,6,15,107,31,532,1265
20120716,Hamburg,Clay,105077,Albert Ramos,L,188,ESP,24.4,104665,Pablo Andujar,R,180,ESP,26.4,6-1 6-4,3,90,0,4,57,33,18,13,6,9,8,1,6,54,27,10,10,2,9,9,46,36,880,985
20120716,Hamburg,Clay,105643,Federico Delbonis,L,190,ARG,21.7,103990,Tommy Robredo,R,180,ESP,30.2,5-7 6-0 6-1,3,106,4,5,78,51,35,17,2,4,13,1,1,65,43,21,13,1,7,12,140,176,384,290
20120716,Hamburg,Clay,105227,Marin Cilic,R,198,CRO,23.7,104262,Flavio Cipolla,R,173,ITA,28.7,6-3 6-4,3,90,1,1,54,33,23,13,3,5,10,0,5,66,46,29,6,5,9,9,15,95,1925,566
20120716,Hamburg,Clay,104252,Florian Mayer,R,190,GER,28.7,104547,Horacio Zeballos,L,188,ARG,27.2,7-6(7) 7-5,3,117,5,1,87,60,36,12,3,8,12,2,5,88,52,31,12,7,13,12,23,108,1545,507
20120716,Hamburg,Clay,104898,Robin Haase,R,190,NED,25.2,104897,Matthias Bachinger,R,188,GER,25.2,6-4 6-2,3,64,5,0,46,32,27,9,0,0,9,4,3,56,30,24,9,1,4,9,42,115,930,487
20120716,Hamburg,Clay,103163,Tommy Haas,R,188,GER,34.2,105373,Martin Klizan,L,190,SVK,23,6-2 6-1,3,69,4,0,50,33,26,9,1,1,8,1,2,43,19,11,10,2,6,7,48,59,838,773
20120716,Hamburg,Clay,104468,Gilles Simon,R,183,FRA,27.5,104122,Carlos Berlocq,R,183,ARG,29.4,4-6 7-6(5) 6-1,3,172,0,0,102,57,39,22,10,14,14,0,2,105,79,44,14,8,14,15,12,37,2480,985
20120716,Hamburg,Clay,104597,Nicolas Almagro,R,183,ESP,26.9,103786,Nikolay Davydenko,R,178,RUS,31.1,6-4 6-3,3,78,2,3,59,35,29,9,1,3,10,1,4,61,38,24,9,6,10,9,10,44,2665,885
20120716,Hamburg,Clay,104259,Philipp Kohlschreiber,R,178,GER,28.7,104926,Fabio Fognini,R,178,ITA,25.1,7-5 6-2,3,83,2,2,52,26,23,14,0,2,10,1,1,71,44,25,10,6,11,10,22,65,1570,740
20120716,Hamburg,Clay,104338,Juan Monaco,R,185,ARG,28.2,103926,Daniel Munoz de la Nava,L,178,ESP,30.4,7-6(4) 6-3,3,117,1,1,67,47,29,6,3,8,10,2,2,75,46,26,8,5,12,11,14,142,2240,373
20120716,Hamburg,Clay,104871,Jeremy Chardy,R,188,FRA,25.4,104714,Julian Reister,R,188,GER,26.2,7-5 6-4,3,97,3,0,76,49,37,15,5,6,11,2,1,64,46,27,11,1,4,11,51,483,829,67
20120716,Hamburg,Clay,105077,Albert Ramos,L,188,ESP,24.4,104586,Lukas Rosol,R,196,CZE,26.9,7-6(8) 4-6 6-3,3,151,5,5,99,66,51,16,4,6,16,7,2,112,72,51,21,4,6,15,46,107,880,532
20120716,Hamburg,Clay,105227,Marin Cilic,R,198,CRO,23.7,105643,Federico Delbonis,L,190,ARG,21.7,6-3 6-2,3,81,3,0,63,32,26,16,1,1,9,2,1,44,30,19,5,1,4,8,15,140,1925,384
20120716,Hamburg,Clay,104252,Florian Mayer,R,190,GER,28.7,104898,Robin Haase,R,190,NED,25.2,6-2 6-1,3,56,3,1,34,21,19,9,0,0,7,2,4,60,41,23,4,1,6,8,23,42,1545,930
20120716,Hamburg,Clay,103163,Tommy Haas,R,188,GER,34.2,104468,Gilles Simon,R,183,FRA,27.5,4-6 6-3 6-4,3,126,3,2,85,53,36,17,3,7,15,3,4,84,45,28,19,2,7,14,48,12,838,2480
20120716,Hamburg,Clay,104597,Nicolas Almagro,R,183,ESP,26.9,104259,Philipp Kohlschreiber,R,178,GER,28.7,7-5 7-5,3,97,5,3,60,27,20,21,1,4,12,3,3,81,36,24,20,5,10,12,10,22,2665,1570
20120716,Hamburg,Clay,104338,Juan Monaco,R,185,ARG,28.2,104871,Jeremy Chardy,R,188,FRA,25.4,6-3 7-5,3,97,0,1,55,42,30,7,2,4,10,4,3,76,44,27,12,4,9,11,14,51,2240,829
20120716,Hamburg,Clay,105227,Marin Cilic,R,198,CRO,23.7,105077,Albert Ramos,L,188,ESP,24.4,6-4 7-6(5),3,117,8,2,70,41,29,13,2,5,11,0,3,73,44,25,13,3,7,11,15,46,1925,880
20120716,Hamburg,Clay,103163,Tommy Haas,R,188,GER,34.2,104252,Florian Mayer,R,190,GER,28.7,6-1 6-4,3,71,4,1,59,36,27,14,3,3,9,4,1,47,31,22,6,4,7,8,48,23,838,1545
20120716,Hamburg,Clay,104338,Juan Monaco,R,185,ARG,28.2,104597,Nicolas Almagro,R,183,ESP,26.9,3-6 6-3 6-4,3,123,2,1,72,52,33,12,1,5,14,2,2,81,41,26,17,3,8,14,14,10,2240,2665
20120716,Hamburg,Clay,103163,Tommy Haas,R,188,GER,34.2,105227,Marin Cilic,R,198,CRO,23.7,7-6(7) 6-0,3,117,1,4,66,34,23,20,1,2,9,4,2,77,40,23,18,7,11,9,48,15,838,1925
20120716,Hamburg,Clay,104338,Juan Monaco,R,185,ARG,28.2,103163,Tommy Haas,R,188,GER,34.2,7-5 6-4,3,121,1,2,75,60,38,6,5,8,11,3,1,73,47,30,10,4,9,11,14,48,2240,838
20120722,Kitzbuhel,Clay,105226,Attila Balazs,R,180,HUN,23.8,104770,Martin Fischer,R,180,AUT,26,6-3 1-6 7-6(2),3,123,5,7,81,50,32,18,1,5,14,4,6,98,53,36,25,5,8,14,261,224,182,221
20120722,Kitzbuhel,Clay,104586,Lukas Rosol,R,196,CZE,26.9,104559,Teymuraz Gabashvili,R,188,RUS,27.1,7-6(4) 6-1,3,104,3,3,67,39,29,14,4,6,10,1,2,67,35,20,16,7,11,9,97,155,553,346
20120722,Kitzbuhel,Clay,105099,Antonio Veic,R,180,CRO,24.4,104882,Blaz Kavcic,R,188,SLO,25.3,6-1 6-2,3,68,2,1,45,27,19,14,1,1,8,1,6,46,18,9,12,2,6,7,137,77,396,632
20120722,Kitzbuhel,Clay,103835,Filippo Volandri,R,183,ITA,30.8,105561,Alessandro Giannessi,L,183,ITA,22.1,1-6 6-4 6-3,3,109,0,1,81,58,34,13,5,10,13,2,6,77,42,26,15,4,9,13,99,135,548,398
20120722,Kitzbuhel,Clay,104297,Rogerio Dutra Silva,R,178,BRA,28.4,104225,Jan Hajek,R,180,CZE,28.9,4-1 RET,5,26,0,0,10,5,5,3,0,0,2,0,1,21,17,6,2,2,4,3,107,84,531,590
20120722,Kitzbuhel,Clay,105208,Ernests Gulbis,R,190,LAT,23.8,104890,Andreas Haider Maurer,R,190,AUT,25.3,2-6 7-5 6-1,3,123,11,7,84,43,33,17,4,7,13,12,8,98,52,37,19,7,12,14,67,149,696,364
20120722,Kitzbuhel,Clay,105132,Jurgen Zopp,R,190,EST,24.3,104198,Guillermo Garcia Lopez,R,188,ESP,29.1,6-1 6-3,3,79,2,2,70,51,30,9,3,5,8,0,5,56,32,18,5,7,13,8,80,71,622,651
20120722,Kitzbuhel,Clay,104639,Wayne Odesnik,L,180,USA,26.6,105154,Joao Souza,R,193,BRA,24.1,5-7 6-4 6-3,3,162,6,6,105,53,39,26,7,10,16,9,5,95,50,35,18,3,7,15,148,126,368,433
20120722,Kitzbuhel,Clay,104667,Philipp Oswald,R,201,AUT,26.4,104978,Daniel Brands,R,196,GER,25,4-6 6-2 6-3,3,105,13,7,78,53,43,14,2,3,14,5,8,72,36,28,19,1,4,13,242,119,194,463
20120722,Kitzbuhel,Clay,105373,Martin Klizan,L,190,SVK,23,106233,Dominic Thiem,R,185,AUT,18.8,6-1 3-6 7-5,3,130,3,3,80,42,34,23,1,3,14,4,7,96,48,36,20,5,9,14,62,442,773,79
20120722,Kitzbuhel,Clay,104965,Pavol Cervenak,R,191,SVK,25,103105,Ruben Ramirez Hidalgo,R,183,ESP,34.5,4-6 7-6(1) 6-3,3,152,0,12,103,57,41,25,8,12,16,3,7,82,42,33,18,0,4,15,204,90,246,578
20120722,Kitzbuhel,Clay,104620,Simone Bolelli,R,183,ITA,26.7,104547,Horacio Zeballos,L,188,ARG,27.2,7-5 7-5,3,104,1,5,70,41,32,15,1,3,12,6,5,70,39,23,17,2,6,12,111,109,509,518
20120722,Kitzbuhel,Clay,104259,Philipp Kohlschreiber,R,178,GER,28.7,105226,Attila Balazs,R,180,HUN,23.8,6-4 6-1,3,71,4,6,46,28,23,9,3,4,8,2,4,63,28,14,16,3,8,9,23,261,1600,182
20120722,Kitzbuhel,Clay,104586,Lukas Rosol,R,196,CZE,26.9,105099,Antonio Veic,R,180,CRO,24.4,6-3 5-7 6-3,3,110,8,6,94,39,26,34,6,9,15,0,7,88,63,38,11,3,8,15,97,137,553,396
20120722,Kitzbuhel,Clay,103835,Filippo Volandri,R,183,ITA,30.8,105077,Albert Ramos,L,188,ESP,24.5,6-4 6-4,3,95,0,0,62,43,29,12,2,3,10,0,5,63,28,16,19,4,7,10,99,45,548,925
20120722,Kitzbuhel,Clay,104297,Rogerio Dutra Silva,R,178,BRA,28.4,105208,Ernests Gulbis,R,190,LAT,23.8,6-4 6-4,3,79,2,4,57,30,25,16,4,5,10,1,4,53,29,20,15,4,7,10,107,67,531,696
20120722,Kitzbuhel,Clay,104639,Wayne Odesnik,L,180,USA,26.6,105132,Jurgen Zopp,R,190,EST,24.3,5-7 7-5 6-3,3,147,3,6,110,61,44,23,5,8,17,8,2,97,58,37,22,6,10,16,148,80,368,622
20120722,Kitzbuhel,Clay,104898,Robin Haase,R,190,NED,25.2,104667,Philipp Oswald,R,201,AUT,26.4,6-4 3-6 6-2,3,131,4,3,77,49,32,19,1,3,13,10,9,98,54,37,23,10,14,14,42,242,955,194
20120722,Kitzbuhel,Clay,105373,Martin Klizan,L,190,SVK,23,104965,Pavol Cervenak,R,191,SVK,25,6-4 6-4,3,91,2,1,60,33,27,12,2,3,10,5,2,58,28,18,16,2,5,10,62,204,773,246
20120722,Kitzbuhel,Clay,104620,Simone Bolelli,R,183,ITA,26.7,104252,Florian Mayer,R,190,GER,28.7,6-2 7-6(4),3,99,1,2,65,43,31,13,3,4,10,5,0,77,43,29,14,5,8,10,111,24,509,1545
20120722,Kitzbuhel,Clay,104259,Philipp Kohlschreiber,R,178,GER,28.7,104586,Lukas Rosol,R,196,CZE,26.9,6-4 2-6 6-4,3,104,13,2,72,39,30,21,3,5,14,8,8,94,53,41,21,3,5,14,23,97,1600,553
20120722,Kitzbuhel,Clay,103835,Filippo Volandri,R,183,ITA,30.8,104297,Rogerio Dutra Silva,R,178,BRA,28.4,6-4 6-4,3,83,0,0,58,43,29,6,2,4,10,1,3,54,35,23,8,2,6,10,99,107,548,531
20120722,Kitzbuhel,Clay,104898,Robin Haase,R,190,NED,25.2,104639,Wayne Odesnik,L,180,USA,26.6,6-2 6-4,3,78,9,3,56,32,26,10,1,2,9,4,1,52,32,22,4,5,9,9,42,148,955,368
20120722,Kitzbuhel,Clay,105373,Martin Klizan,L,190,SVK,23,104620,Simone Bolelli,R,183,ITA,26.7,1-6 7-5 6-1,3,121,6,1,78,41,28,20,5,9,13,6,0,81,50,32,13,3,8,13,62,111,773,509
20120722,Kitzbuhel,Clay,104259,Philipp Kohlschreiber,R,178,GER,28.7,103835,Filippo Volandri,R,183,ITA,30.8,6-7(6) 6-2 6-2,3,108,8,5,83,47,38,23,2,3,14,0,2,87,56,35,13,4,9,14,23,99,1600,548
20120722,Kitzbuhel,Clay,104898,Robin Haase,R,190,NED,25.2,105373,Martin Klizan,L,190,SVK,23,6-3 6-3,3,82,1,6,51,27,26,9,2,4,9,1,3,62,27,17,12,3,8,9,42,62,955,773
20120722,Kitzbuhel,Clay,104898,Robin Haase,R,190,NED,25.2,104259,Philipp Kohlschreiber,R,178,GER,28.7,6-7(2) 6-3 6-2,3,128,3,6,100,57,43,20,13,14,14,5,3,103,69,46,11,6,11,15,42,23,955,1600
20120723,Los Angeles,Hard,103188,Michael Russell,R,173,USA,34.2,105028,Jesse Levine,L,175,CAN,24.7,6-3 6-4,3,77,3,2,56,38,31,11,1,1,10,6,3,54,36,24,11,1,3,9,83,87,590,585
20120723,Los Angeles,Hard,104735,Tobias Kamke,R,180,GER,26.1,103484,James Blake,R,185,USA,32.5,6-2 5-7 7-6(4),3,137,3,5,108,54,33,29,4,10,16,3,6,117,69,44,17,6,13,16,108,112,530,502
20120723,Los Angeles,Hard,104594,Marinko Matosevic,R,194,AUS,26.9,104589,Chris Guccione,L,201,AUS,26.9,3-6 6-3 6-3,3,95,2,1,72,46,34,14,3,5,13,7,6,89,48,33,18,1,5,14,81,510,616,60
20120723,Los Angeles,Hard,103893,Paolo Lorenzi,R,183,ITA,30.6,105614,Bradley Klahn,L,190,USA,21.9,6-4 3-6 6-0,3,121,1,7,83,60,39,9,2,6,13,4,5,91,60,38,9,16,22,12,91,613,576,38
20120723,Los Angeles,Hard,104214,Igor Andreev,R,185,RUS,29,104534,Dudi Sela,R,175,ISR,27.3,7-6(4) 6-4,3,86,6,2,65,40,29,18,0,1,11,0,2,77,47,30,17,2,4,11,89,114,579,502
20120723,Los Angeles,Hard,105575,Ricardas Berankis,R,175,LTU,22,103451,Bjorn Phau,R,175,GER,32.8,7-6(8) 6-4,3,92,2,3,78,37,30,25,4,5,11,4,4,78,42,33,17,2,4,11,141,76,387,634
20120723,Los Angeles,Hard,104330,Rajeev Ram,R,193,USA,28.3,104548,Brian Baker,R,190,USA,27.2,7-6(3) 7-5,3,102,4,1,69,35,28,17,2,5,12,4,2,78,59,37,7,5,9,12,117,79,481,625
20120723,Los Angeles,Hard,104154,Paul Capdeville,R,190,CHI,29.3,103857,Igor Kunitsyn,R,180,RUS,30.8,6-4 7-6(5),3,111,9,5,77,47,35,14,5,7,11,4,0,82,48,30,18,3,6,11,139,130,390,418
20120723,Los Angeles,Hard,104262,Flavio Cipolla,R,173,ITA,28.7,106058,Jack Sock,R,185,USA,19.8,6-3 6-1,3,69,0,2,46,35,24,6,3,4,8,3,3,45,26,14,6,3,8,8,93,263,566,181
20120723,Los Angeles,Hard,103598,Xavier Malisse,R,185,BEL,32,105336,Nicolas Meister,U,180,USA,23.1,6-4 6-1,3,89,7,2,57,26,21,14,4,5,8,2,4,74,42,23,14,8,13,9,72,625,651,37
20120723,Los Angeles,Hard,105051,Matthew Ebden,R,188,AUS,24.6,103582,Michael Berrer,L,193,GER,32,4-6 6-2 7-6(4),3,129,4,8,102,62,48,20,6,8,15,5,2,103,64,47,18,10,13,15,78,125,631,437
20120723,Los Angeles,Hard,104997,Igor Sijsling,R,190,NED,24.9,105449,Steve Johnson,R,188,USA,22.5,7-6(4) 6-3,3,68,5,1,59,42,39,11,0,0,11,6,2,60,33,23,20,0,1,10,102,362,540,115
20120723,Los Angeles,Hard,103188,Michael Russell,R,173,USA,34.2,105332,Benoit Paire,R,196,FRA,23.2,7-5 6-4,3,100,3,3,82,65,37,7,5,9,11,5,8,66,29,24,8,1,7,11,83,50,590,880
20120723,Los Angeles,Hard,104594,Marinko Matosevic,R,194,AUS,26.9,104735,Tobias Kamke,R,180,GER,26.1,6-3 1-6 6-0,3,95,2,3,62,39,29,8,4,7,11,0,5,74,30,19,18,3,8,11,81,108,616,530
20120723,Los Angeles,Hard,103917,Nicolas Mahut,R,190,FRA,30.5,103893,Paolo Lorenzi,R,183,ITA,30.6,7-5 7-6(7),3,113,8,3,77,55,46,10,3,3,12,4,1,82,39,26,28,1,2,12,66,91,719,576
20120723,Los Angeles,Hard,105575,Ricardas Berankis,R,175,LTU,22,104214,Igor Andreev,R,185,RUS,29,6-4 7-5,3,75,3,3,65,34,25,20,4,5,11,5,3,58,38,27,8,0,3,11,141,89,387,579
20120723,Los Angeles,Hard,104330,Rajeev Ram,R,193,USA,28.3,104154,Paul Capdeville,R,190,CHI,29.3,6-3 6-1,3,65,10,0,42,26,22,11,0,0,8,4,2,52,27,15,12,5,9,8,117,139,481,390
20120723,Los Angeles,Hard,104919,Leonardo Mayer,R,188,ARG,25.1,104262,Flavio Cipolla,R,173,ITA,28.7,6-0 4-0 RET,3,56,5,0,24,15,12,8,0,0,5,0,3,58,43,20,3,6,11,5,64,93,742,566
20120723,Los Angeles,Hard,103598,Xavier Malisse,R,185,BEL,32,105051,Matthew Ebden,R,188,AUS,24.6,6-4 6-3,3,74,8,2,51,33,30,9,1,1,9,3,2,64,35,21,16,3,6,10,72,78,651,631
20120723,Los Angeles,Hard,105023,Sam Querrey,R,198,USA,24.7,104997,Igor Sijsling,R,190,NED,24.9,6-2 6-2,3,54,9,2,44,27,23,10,0,0,8,5,3,55,32,22,6,5,9,8,57,102,799,540
20120723,Los Angeles,Hard,104594,Marinko Matosevic,R,194,AUS,26.9,103188,Michael Russell,R,173,USA,34.2,6-2 6-3,3,91,3,3,68,44,30,12,8,9,9,2,5,50,33,18,8,6,10,8,81,83,616,590
20120723,Los Angeles,Hard,105575,Ricardas Berankis,R,175,LTU,22,103917,Nicolas Mahut,R,190,FRA,30.5,6-4 6-4,3,90,3,3,62,28,22,22,3,3,10,7,1,74,53,37,10,8,10,10,141,66,387,719
20120723,Los Angeles,Hard,104330,Rajeev Ram,R,193,USA,28.3,104919,Leonardo Mayer,R,188,ARG,25.1,7-6(3) 6-3,3,97,3,0,70,50,37,15,2,3,11,3,4,63,39,29,13,1,3,10,117,64,481,742
20120723,Los Angeles,Hard,105023,Sam Querrey,R,198,USA,24.7,103598,Xavier Malisse,R,185,BEL,32,6-2 3-1 RET,3,37,4,2,29,20,19,5,0,0,6,0,0,32,18,11,5,1,4,6,57,72,799,651
20120723,Los Angeles,Hard,105575,Ricardas Berankis,R,175,LTU,22,104594,Marinko Matosevic,R,194,AUS,26.9,7-5 6-1,3,71,3,2,50,26,24,14,0,0,9,4,1,61,44,26,6,5,9,10,141,81,387,616
20120723,Los Angeles,Hard,105023,Sam Querrey,R,198,USA,24.7,104330,Rajeev Ram,R,193,USA,28.3,6-3 7-6(4),3,96,11,2,72,42,35,15,1,2,11,4,1,78,46,33,16,5,7,10,57,117,799,481
20120723,Los Angeles,Hard,105023,Sam Querrey,R,198,USA,24.7,105575,Ricardas Berankis,R,175,LTU,22,6-0 6-2,3,52,8,2,49,30,23,10,3,3,7,0,2,40,18,9,6,2,7,7,57,141,799,387
20120725,London Olympics,Grass,103819,Roger Federer,R,185,SUI,30.9,104268,Alejandro Falla,L,185,COL,28.6,6-3 5-7 6-3,3,107,9,1,87,55,40,16,3,6,15,3,0,93,67,45,8,8,13,15,1,51,11075,869
20120725,London Olympics,Grass,103898,Julien Benneteau,R,185,FRA,30.5,104022,Mikhail Youzhny,R,183,RUS,30,7-5 6-3,3,91,6,0,75,47,35,15,9,9,10,4,1,61,36,23,13,2,5,11,32,29,1255,1300
20120725,London Olympics,Grass,104180,Gilles Muller,L,193,LUX,29.2,104494,Adrian Ungur,R,178,ROU,27.4,6-3 6-3,3,53,7,0,44,23,19,17,0,0,9,6,4,46,24,19,10,1,4,9,56,98,806,548
20120725,London Olympics,Grass,104797,Denis Istomin,R,188,UZB,25.8,104269,Fernando Verdasco,L,188,ESP,28.6,6-4 7-6(9),3,95,5,0,72,49,39,17,2,2,11,7,3,81,52,39,17,3,4,11,34,16,1167,1720
20120725,London Olympics,Grass,104545,John Isner,R,206,USA,27.2,103694,Olivier Rochus,R,168,BEL,31.5,7-6(1) 6-4,3,74,24,3,66,48,41,11,2,2,11,1,1,61,37,27,15,0,1,11,11,105,2620,535
