player1_id,player2_id,player1_age,player2_age,player1_ht,player2_ht,p1_hand_R,p1_hand_L,p1_hand_U,p2_hand_R,p2_hand_L,p2_hand_U,date,player1_rank,player1_rank_pts,player2_rank,player2_rank_pts,log_rank_diff,rankpoints_diff,ace_diff,df_diff,in1_pct_diff,won1_pct_diff,sv_win_pct_diff,bp_saved_pct_diff,bp_per_game_diff,p1_ace_percent,p1_doublefault_percent,p1_1in_percent,p1_1won_percent,p1_serve_win_percent,p1_breakp_saved,p1_breakp_succeed,p2_ace_percent,p2_doublefault_percent,p2_1in_percent,p2_1won_percent,p2_serve_win_percent,p2_breakp_saved,p2_breakp_succeed,player1_ace,player1_df,player1_svpt,player1_1stin,player1_1stwon,player1_2ndwon,player1_bpsaved,player1_bpfaced,player1_svgms,player2_ace,player2_df,player2_svpt,player2_1stin,player2_1stwon,player2_2ndwon,player2_bpsaved,player2_bpfaced,player2_svgms,y
102231,102338,27.3,26.7,190,190,1,0,0,1,0,0,20001106,58,681,5,2956,-2.45100509811232,-2275,0.0538793103448276,-0.0294540229885057,0.0129310344827586,0.0351170568561873,-0.0165229885057472,-0.666666666666667,-0.755555555555556,0.145833333333333,0.0625,0.541666666666667,0.730769230769231,0.604166666666667,0.444444444444444,0.75,0.0919540229885057,0.0919540229885057,0.528735632183908,0.695652173913043,0.620689655172414,1.2,0.0833333333333334,7,3,48,26,19,10,1,4,9,8,8,87,46,32,22,11,12,10,0
102035,103498,28.6,20.7,183,193,1,0,0,1,0,0,20001106,49,762,3,3380,-2.79320800944252,-2618,-0.0980392156862745,0.0349376114081996,0.083065953654189,-0.213073005093379,-0.126916221033868,0.5,0.5,0,0.0545454545454545,0.690909090909091,0.657894736842105,0.618181818181818,0.6,0.5,0.0980392156862745,0.0196078431372549,0.607843137254902,0.870967741935484,0.745098039215686,0.1,1,0,3,55,38,25,9,3,6,10,5,1,51,31,27,11,0,1,10,0
102338,103103,26.7,22.8,190,183,1,0,0,1,0,0,20001106,5,2956,22,1150,1.48160454092422,1806,0.0252131998516871,-0.00482017055988135,-0.0634037819799778,-0.0666666666666667,-0.121060437523174,-0.321428571428571,0.236363636363636,0.0574712643678161,0.0919540229885057,0.517241379310345,0.711111111111111,0.540229885057471,0.636363636363636,0.571428571428571,0.032258064516129,0.0967741935483871,0.580645161290323,0.777777777777778,0.661290322580645,0.4,0.25,5,8,87,45,32,15,3,7,11,2,6,62,36,28,13,3,4,10,0
103498,103103,20.7,22.8,193,183,1,0,0,1,0,0,20001106,3,3380,22,1150,1.99243016469021,2230,0.102364066193853,-0.0314420803782506,-0.159101654846336,-0.11559696342305,0.00520094562647755,-0.3,-0.642857142857143,0.155555555555556,0.0111111111111111,0.511111111111111,0.630434782608696,0.622222222222222,0.428571428571429,0.5,0.0531914893617021,0.0425531914893617,0.670212765957447,0.746031746031746,0.617021276595745,1.07142857142857,0.2,14,1,90,46,29,27,3,6,14,5,4,94,63,47,11,12,15,14,1
101736,103264,29.7,21.3,180,180,1,0,0,0,1,0,20000117,1,4135,112,353,4.71849887129509,3782,0.00975306080099606,-0.0342394687694542,0.0354845403610707,0.16734693877551,0.309607802448641,0.6,-0.756410256410256,0.0983606557377049,0.0163934426229508,0.655737704918033,0.8,0.80327868852459,0.0769230769230769,0,0.0886075949367089,0.0506329113924051,0.620253164556962,0.63265306122449,0.493670886075949,0.833333333333333,0.6,6,1,61,40,32,17,1,1,13,7,4,79,49,31,8,4,10,12,1
102854,102869,23.3,23.2,193,173,1,0,0,1,0,0,20000117,47,728,77,518,0.493657820143626,210,-0.0145634499823259,-0.0134323082361258,0.132979851537646,-0.0173160173160173,0.0528101802757158,0.133333333333333,-0.0588235294117647,0.0260869565217391,0.0434782608695652,0.669565217391304,0.74025974025974,0.68695652173913,0.294117647058824,0.2,0.040650406504065,0.0569105691056911,0.536585365853659,0.757575757575758,0.634146341463415,0.352941176470588,0.333333333333333,3,5,115,77,57,22,4,5,17,5,7,123,66,50,28,4,6,17,1
103151,102456,21.8,25.3,183,180,1,0,0,1,0,0,20000117,33,936,27,1111,-0.200670695462151,-175,0.0763914599531038,0.0335061088485746,-0.147969887695915,0.196581196581197,0.114031840059237,-0.2,-0.5,0.0900900900900901,0.0540540540540541,0.468468468468468,0.807692307692308,0.675675675675676,0.25,0.6,0.0136986301369863,0.0205479452054795,0.616438356164384,0.611111111111111,0.561643835616438,0.75,0.4,10,6,111,52,42,33,2,5,20,2,3,146,90,55,27,9,15,20,1
101889,101733,28.7,29.7,178,183,1,0,0,0,1,0,20000117,204,166,93,432,-0.78552050069096,-266,-0.0384377894411855,-0.026242667489966,0.138623031799938,0.122093023255814,0.15128125964804,0.625,-0.461538461538462,0.0121951219512195,0.024390243902439,0.682926829268293,0.75,0.682926829268293,0.153846153846154,0,0.0506329113924051,0.0506329113924051,0.544303797468354,0.627906976744186,0.531645569620253,0.615384615384615,0.625,1,2,82,56,42,14,2,2,13,4,4,79,43,27,15,3,8,13,1
102776,101543,23.7,31.1,180,180,1,0,0,0,1,0,20000117,46,732,65,599,0.345745873406542,133,0.0544914535095163,-0.0453994423566493,-0.019275063644078,-0.0763589301121657,0.0332161474118076,0.1,0,0.116438356164384,0.0342465753424658,0.520547945205479,0.710526315789474,0.643835616438356,0.5,0.4,0.0619469026548673,0.079646017699115,0.539823008849557,0.786885245901639,0.610619469026549,0.5,0.5,17,5,146,76,54,40,6,10,20,7,9,113,61,48,21,5,10,20,1
102562,103182,24.8,21.7,190,178,1,0,0,1,0,0,20000117,37,841,75,539,0.706570200892086,302,0.0648345103377861,-0.00923168552709946,0.059346549817068,0.0860215053763441,0.084829405258232,0.0333333333333333,-0.208333333333333,0.0958904109589041,0.0342465753424658,0.636986301369863,0.763440860215054,0.643835616438356,0.416666666666667,0.5,0.031055900621118,0.0434782608695652,0.577639751552795,0.67741935483871,0.559006211180124,0.625,0.533333333333333,14,5,146,93,71,23,5,10,24,5,7,161,93,63,27,7,15,24,1
102247,103171,26.4,21.7,183,185,1,0,0,1,0,0,20000117,88,440,166,221,0.634650973878337,219,-0.0568181818181818,0,-0.0284090909090908,0.0169371912491179,-0.0454545454545455,0.043956043956044,0.206896551724138,0.0625,0.0511363636363636,0.590909090909091,0.769230769230769,0.647727272727273,0.448275862068966,0.384615384615385,0.119318181818182,0.0511363636363636,0.619318181818182,0.752293577981651,0.693181818181818,0.241379310344828,0.428571428571429,11,9,176,104,80,34,8,13,29,21,9,176,109,82,40,4,7,29,0
103174,102882,21.7,23.1,185,196,1,0,0,1,0,0,20000117,189,184,19,1258,-2.2973080358932,-1074,-0.0189016602809706,-0.0114942528735632,0.0947637292464879,-0.00422535211267605,5.1085568326947e-4,0,0.24025974025974,0.0551724137931034,0.0551724137931034,0.620689655172414,0.7,0.593103448275862,0.954545454545455,0.333333333333333,0.0740740740740741,0.0666666666666667,0.525925925925926,0.704225352112676,0.592592592592593,0.714285714285714,0.333333333333333,8,8,145,90,63,23,14,21,22,10,9,135,71,50,30,10,15,21,0
101990,102148,28.1,27.1,196,178,1,0,0,1,0,0,20000117,10,1717,25,1157,0.916290731874155,560,0.231090245174752,-0.0158233350721614,-0.0184315771170231,0.342874180083482,0.214397496087637,0.833333333333333,-0.39010989010989,0.259259259259259,0.0123456790123457,0.530864197530864,0.906976744186046,0.777777777777778,0.0714285714285714,0,0.028169014084507,0.028169014084507,0.549295774647887,0.564102564102564,0.563380281690141,0.461538461538462,0.833333333333333,21,1,81,43,39,24,1,1,14,2,2,71,39,22,18,1,6,13,1
101793,102765,29.4,23.7,185,185,1,0,0,1,0,0,20000117,36,860,34,877,-0.0571584138399484,-17,-0.0911796536796537,-0.0321969696969697,0.161796536796537,-0.174509803921569,-0.123376623376623,0.254901960784314,0.7,0.0606060606060606,0.0303030303030303,0.643939393939394,0.658823529411765,0.590909090909091,0.85,0.411764705882353,0.151785714285714,0.0625,0.482142857142857,0.833333333333333,0.714285714285714,0.15,0.666666666666667,8,4,132,85,56,22,10,17,20,17,7,112,54,45,35,1,3,20,0
103714,102024,18.9,27.8,180,188,0,1,0,1,0,0,20000117,99,405,63,606,-0.451985123743057,-201,0.0398550724637681,-0.0067287784679089,0.0419254658385093,0.188536953242836,0.192546583850932,0.295454545454545,-0.538461538461538,0.0833333333333333,0.0476190476190476,0.607142857142857,0.803921568627451,0.714285714285714,0.307692307692308,0.25,0.0434782608695652,0.0543478260869565,0.565217391304348,0.615384615384615,0.521739130434783,0.846153846153846,0.545454545454545,7,4,84,51,41,19,3,4,13,4,5,92,52,32,16,5,11,13,1
102831,102966,23.5,22.8,173,193,1,0,0,1,0,0,20000117,84,453,123,313,0.381367556529104,140,-0.0448575949367089,0.0622626582278481,0.0233386075949367,-0.0533333333333333,-0.0645569620253165,0.0208333333333334,0.265,0.04375,0.08125,0.65625,0.666666666666667,0.6,0.64,0.3125,0.0886075949367089,0.0189873417721519,0.632911392405063,0.72,0.664556962025316,0.375,0.333333333333333,7,13,160,105,70,26,11,16,25,14,3,158,100,72,33,6,9,24,0
103031,102271,22.4,26.2,185,175,1,0,0,0,1,0,20000117,111,354,41,800,-0.995958134608026,-446,0.05968306235851,5.1450915826301e-4,0.0724428894834328,-0.113636363636364,-0.14622350277835,0,0.642857142857143,0.106194690265487,0.0353982300884956,0.584070796460177,0.681818181818182,0.539823008849557,1,0.4,0.0465116279069767,0.0348837209302326,0.511627906976744,0.795454545454545,0.686046511627907,0.357142857142857,0.4,12,4,113,66,45,16,9,15,15,4,3,86,44,35,24,3,5,14,0
102238,102950,26.5,22.8,173,180,1,0,0,1,0,0,20000117,59,653,55,694,-0.0702042586732485,-41,-0.0114942528735632,0.0564263322884013,0.0576205403791611,-0.197751322751323,-0.211076280041797,-0.25,0.727272727272727,0,0.0909090909090909,0.701298701298701,0.462962962962963,0.363636363636364,1.45454545454545,0.625,0.0114942528735632,0.0344827586206897,0.64367816091954,0.660714285714286,0.574712643678161,0.727272727272727,0.375,0,7,77,54,25,3,6,16,11,1,3,87,56,37,13,5,8,11,0
101647,101774,30.2,29.5,175,198,1,0,0,1,0,0,20000117,71,567,9,1753,-2.0654552997051,-1186,-0.14025974025974,-0.0296536796536797,0.0884199134199135,-0.0746095262682328,0.0123917748917749,-0.266233766233766,-0.285714285714286,0.0454545454545455,0.0227272727272727,0.693181818181818,0.704918032786885,0.664772727272727,0.5,0.357142857142857,0.185714285714286,0.0523809523809524,0.604761904761905,0.779527559055118,0.652380952380952,0.785714285714286,0.0909090909090909,8,4,176,122,86,31,9,14,28,39,11,210,127,99,38,20,22,28,0
101948,101885,28.4,28.8,185,190,1,0,0,0,1,0,20000117,3,2419,105,366,3.55534806148941,2053,-0.0403341976375684,-0.0514261019878997,0.124171708441371,0.0939130434782609,0.170411985018727,0.5,-0.25,0.128205128205128,0.0384615384615385,0.641025641025641,0.92,0.833333333333333,0.125,0,0.168539325842697,0.0898876404494382,0.51685393258427,0.826086956521739,0.662921348314607,0.375,0.5,10,3,78,50,46,19,2,2,16,15,8,89,46,38,21,3,6,16,1
102205,102025,26.7,27.8,183,185,1,0,0,1,0,0,20000117,103,374,79,506,-0.265281135762614,-132,-0.0337744580660875,-0.016724851830803,0.130876025006089,-0.0501644736842105,-0.104083786636356,-0.277777777777778,0.137254901960784,0.0458715596330275,0.0275229357798165,0.697247706422018,0.684210526315789,0.559633027522936,0.666666666666667,0.5,0.079646017699115,0.0442477876106195,0.566371681415929,0.734375,0.663716814159292,0.529411764705882,0.222222222222222,5,3,109,76,52,9,6,12,18,9,5,113,64,47,28,7,9,17,0
102965,101820,22.8,29.1,178,201,1,0,0,1,0,0,20000117,143,260,45,778,-1.15618214048959,-518,-0.0876310272536688,-0.0141858839972048,0.00642907058001396,-0.112231182795699,-0.122361984626136,0.109243697478992,0.650735294117647,0.0444444444444444,0.0518518518518519,0.459259259259259,0.741935483870968,0.585185185185185,1.0625,0.176470588235294,0.132075471698113,0.0660377358490566,0.452830188679245,0.854166666666667,0.707547169811321,0.411764705882353,0.285714285714286,6,7,135,62,46,33,14,17,16,14,7,106,48,41,34,5,7,17,0
102998,102286,22.6,26.1,190,170,1,0,0,1,0,0,20000117,57,684,151,246,0.974228568980374,438,-0.0329968944099379,0.047360248447205,-0.180900621118012,0.0478309232480534,-0.106366459627329,-0.596638655462185,-0.747619047619048,0.0652173913043478,0.0652173913043478,0.33695652173913,0.806451612903226,0.554347826086957,0.466666666666667,0.714285714285714,0.0982142857142857,0.0178571428571429,0.517857142857143,0.758620689655172,0.660714285714286,1.21428571428571,0.117647058823529,6,6,92,31,25,26,2,7,15,11,2,112,58,44,30,15,17,14,0
102644,102512,24.4,24.9,183,175,0,1,0,1,0,0,20000117,48,723,356,78,2.00372971994414,645,0.0347852855163922,0.0421733107588118,-0.0472525781129752,0.362519201228879,0.230567954440511,0.238095238095238,-0.666666666666667,0.0684931506849315,0.10958904109589,0.424657534246575,0.838709677419355,0.657534246575342,0.5,0.333333333333333,0.0337078651685393,0.0674157303370786,0.471910112359551,0.476190476190476,0.426966292134831,1.16666666666667,0.571428571428571,5,8,73,31,26,22,4,6,12,3,6,89,42,20,18,6,14,12,1
101185,102106,34.3,27.3,188,188,0,1,0,1,0,0,20000117,126,301,113,353,-0.108894088239137,-52,-0.0476190476190476,0.0105820105820106,0.0767195767195767,0.0614285714285714,0.134920634920635,-0.338461538461538,-0.554166666666667,0.0357142857142857,0.0476190476190476,0.595238095238095,0.74,0.69047619047619,0.3125,0.8,0.0833333333333333,0.037037037037037,0.518518518518518,0.678571428571429,0.555555555555556,0.866666666666667,0.461538461538462,3,4,84,50,37,21,1,5,16,9,4,108,56,38,22,7,13,15,1
102369,101792,25.7,29.4,190,183,1,0,0,1,0,0,20000117,155,243,64,603,-0.884542033559575,-360,0.126006023798943,0.0545598182985237,-0.155433762899324,-0.101182033096927,-0.102552708240754,0.239766081871345,0.41699604743083,0.133757961783439,0.0700636942675159,0.573248407643312,0.622222222222222,0.579617834394904,0.826086956521739,0.315789473684211,0.00775193798449612,0.0155038759689922,0.728682170542636,0.723404255319149,0.682170542635659,0.409090909090909,0.555555555555556,21,11,157,90,56,35,13,19,23,1,2,129,94,68,20,4,9,22,0
103387,102344,20.5,25.8,185,188,1,0,0,1,0,0,20000117,102,393,18,1286,-1.73460105538811,-893,0.00454545454545455,-0.0409090909090909,0.132575757575758,-0.17369589345172,0.0280303030303031,0.136363636363636,-0.166666666666667,0.05,0.05,0.441666666666667,0.679245283018868,0.591666666666667,0.444444444444444,0.5,0.0454545454545455,0.0909090909090909,0.309090909090909,0.852941176470588,0.563636363636364,0.611111111111111,0.636363636363636,6,6,120,53,36,35,4,8,18,5,10,110,34,29,33,4,11,18,1
102259,102450,26.3,25.3,188,185,0,1,0,1,0,0,20000117,31,982,13,1507,-0.86903784702361,-525,-0.0832743571597075,-0.00499331603365574,-0.0820555162381065,-0.0471753057658708,-0.0283478807894945,-0.0909090909090909,0.195652173913043,0.101910828025478,0.0382165605095541,0.54140127388535,0.764705882352941,0.681528662420382,0.5,0.0909090909090909,0.185185185185185,0.0432098765432099,0.623456790123457,0.811881188118812,0.709876543209877,0.304347826086957,0,16,6,157,85,65,42,10,11,22,30,7,162,101,82,33,7,7,23,0
102548,102783,24.8,23.7,175,180,1,0,0,1,0,0,20000117,73,544,60,652,-0.196114878926291,-108,0.0103092783505155,-0.00521674326170662,-0.267544404421811,-0.155695703586914,-0.135014283939883,0.0420168067226891,0.807692307692308,0.0103092783505155,0.0309278350515464,0.443298969072165,0.488372093023256,0.443298969072165,1.30769230769231,0.529411764705882,0,0.036144578313253,0.710843373493976,0.644067796610169,0.578313253012048,0.5,0.571428571428571,1,3,97,43,21,22,8,17,13,0,3,83,59,38,10,3,7,14,0
102422,101463,25.5,31.7,188,185,1,0,0,1,0,0,20000117,238,140,139,272,-0.537796740540784,-132,0.171274961597542,-0.0537634408602151,0.0803379416282642,0.197197716658018,0.226574500768049,0.384615384615385,-0.769230769230769,0.214285714285714,0,0.585714285714286,0.878048780487805,0.785714285714286,0.230769230769231,0,0.043010752688172,0.0537634408602151,0.505376344086022,0.680851063829787,0.559139784946237,1,0.384615384615385,15,0,70,41,36,19,3,3,13,4,5,93,47,32,20,8,13,13,1
103206,102300,21.6,26,175,173,1,0,0,1,0,0,20000117,26,1117,148,251,1.73911573574263,866,0.025,-0.0409340659340659,-0.129395604395604,0.17511961722488,0.163461538461538,-0.00751879699248126,-0.923076923076923,0.025,0.025,0.475,0.684210526315789,0.625,0.538461538461538,0.428571428571429,0,0.0659340659340659,0.604395604395604,0.509090909090909,0.461538461538462,1.46153846153846,0.421052631578947,2,2,80,38,26,24,4,7,13,0,6,91,55,28,14,11,19,13,1
103344,102872,20.8,23.2,193,180,1,0,0,1,0,0,20000117,72,561,133,281,0.613683009205698,280,0.0247126436781609,0.0185823754789272,-0.113218390804598,3.9872408293451e-4,-0.0302681992337165,-0.149122807017544,-0.2,0.0747126436781609,0.0574712643678161,0.436781609195402,0.697368421052632,0.591954022988506,0.76,0.315789473684211,0.05,0.0388888888888889,0.55,0.696969696969697,0.622222222222222,0.96,0.166666666666667,13,10,174,76,53,50,13,19,25,9,7,180,99,69,43,20,24,25,0
101711,102809,29.8,23.5,185,185,1,0,0,1,0,0,20000117,162,231,115,345,-0.342664206869133,-114,-0.0358974358974359,0.0516025641025641,-0.0352564102564102,-0.187826086956522,-0.14775641025641,-0.222222222222222,0.478021978021978,0.0641025641025641,0.0641025641025641,0.58974358974359,0.652173913043478,0.58974358974359,0.692307692307692,0.555555555555556,0.1,0.0125,0.625,0.84,0.7375,0.214285714285714,0.333333333333333,5,5,78,46,30,16,4,9,13,8,1,80,50,42,17,2,3,14,0
101735,102358,29.7,25.8,196,190,1,0,0,1,0,0,20000117,80,479,6,2107,-2.59026716544583,-1628,0.0623167381709312,0.00620389518195006,-0.00959906169943525,0.0019835215135795,0.00709898453655977,-0.244444444444444,-0.431034482758621,0.139664804469274,0.0614525139664804,0.631284916201117,0.743362831858407,0.642458100558659,0.5,0.466666666666667,0.0773480662983425,0.0552486187845304,0.640883977900553,0.741379310344828,0.635359116022099,0.931034482758621,0.222222222222222,25,11,179,113,84,31,8,15,30,14,10,181,116,86,29,21,27,29,1
102287,102856,26.1,23.3,188,190,1,0,0,1,0,0,20000117,91,434,5,2116,-2.90142159408275,-1682,-0.124649859943978,0.0123177476118653,0.044853838971486,-0.143042537851478,-0.0347985347985348,0.17142857142857101,0.153846153846154,0.0714285714285714,0.0384615384615385,0.521978021978022,0.747368421052632,0.631868131868132,0.538461538461538,0.428571428571429,0.196078431372549,0.0261437908496732,0.477124183006536,0.89041095890411,0.666666666666667,0.384615384615385,0.6,13,7,182,95,71,44,8,14,26,30,4,153,73,65,37,4,10,26,1
102434,102437,25.4,25.4,183,185,1,0,0,1,0,0,20000117,21,1245,95,420,1.50935445387712,825,-0.00612745098039216,-0.00326797385620915,0.00694444444444442,-0.0562918838421445,-0.065359477124183,0.155555555555556,0.265,0.0980392156862745,0.0522875816993464,0.555555555555556,0.741176470588235,0.601307189542484,0.625,0.4,0.104166666666667,0.0555555555555556,0.548611111111111,0.79746835443038,0.666666666666667,0.36,0.555555555555556,15,8,153,85,63,29,9,15,24,15,8,144,79,63,33,4,9,25,0
103720,102834,18.8,23.4,180,178,1,0,0,1,0,0,20000117,17,1335,87,447,1.63269477459837,888,-0.0344484060402685,0.0246434563758389,-0.0566275167785235,0.0797872340425532,0.010486577181208,0.688888888888889,0.19047619047619,0.0671140939597315,0.0402684563758389,0.630872483221476,0.829787234042553,0.697986577181208,0.428571428571429,0.111111111111111,0.1015625,0.015625,0.6875,0.75,0.6875,0.238095238095238,0.8,10,6,149,94,78,26,8,9,21,13,2,128,88,66,22,1,5,21,1
102227,102374,26.6,25.7,180,180,1,0,0,1,0,0,20000117,51,715,30,987,-0.53062825106217,-272,-0.00256692335900257,-0.0223689035570224,0.0374954162082876,-0.0642375168690957,-0.103043637697103,0,0.375,0.037037037037037,0.037037037037037,0.601851851851852,0.707692307692308,0.62962962962963,0.5625,0.333333333333333,0.0396039603960396,0.0594059405940594,0.564356435643564,0.771929824561403,0.732673267326733,0.1875,0.333333333333333,4,4,108,65,46,22,6,9,16,4,6,101,57,44,30,2,3,16,0
101727,102035,29.7,27.8,185,183,1,0,0,1,0,0,20000117,81,469,76,518,-0.0637158143861081,-49,0.0819047619047619,-0.0238095238095238,0.0314285714285714,0.0732758620689655,0.0438095238095237,-0.17142857142857101,-0.125,0.0933333333333333,0.0333333333333333,0.58,0.781609195402299,0.666666666666667,0.291666666666667,0.571428571428571,0.0114285714285714,0.0571428571428571,0.548571428571429,0.708333333333333,0.622857142857143,0.416666666666667,0.4,14,5,150,87,68,32,3,7,24,2,10,175,96,68,41,6,10,24,0
103193,103181,21.6,21.7,196,185,1,0,0,1,0,0,20000117,114,349,153,245,0.29423947299794,104,0.0418211382113821,-0.00760975609756098,0.0981463414634146,-0.0774971297359357,0.0102764227642277,-0.358333333333333,-0.38947368421052603,0.113821138211382,0.024390243902439,0.634146341463415,0.653846153846154,0.642276422764228,0.4,0.625,0.072,0.032,0.536,0.73134328358209,0.632,0.789473684210526,0.266666666666667,14,3,123,78,51,28,3,8,20,9,4,125,67,49,30,11,15,19,0
101150,102720,34.5,23.9,180,178,0,1,0,1,0,0,20000117,82,465,118,334,0.363965377201412,131,0.106917542888766,0.00370780298837853,-0.107802988378528,0.10752688172043,0.0936358605423353,0.154385964912281,-0.2,0.122302158273381,0.0575539568345324,0.446043165467626,0.774193548387097,0.647482014388489,0.75,0.266666666666667,0.0153846153846154,0.0538461538461538,0.553846153846154,0.666666666666667,0.553846153846154,0.95,0.421052631578947,17,8,139,62,48,42,11,15,20,2,7,130,72,48,24,11,19,20,1
102796,102821,23.6,23.5,188,173,1,0,0,1,0,0,20000117,11,1655,97,414,2.17681570570501,1241,0.00154421809110886,-0.0161548969531389,-0.0492367999049711,0.060794420861128,0.0755479004573262,-0.025,-0.3,0.0619469026548673,0.0442477876106195,0.601769911504425,0.720588235294118,0.646017699115044,0.5,0.4,0.0604026845637584,0.0604026845637584,0.651006711409396,0.65979381443299,0.570469798657718,0.8,0.375,7,5,113,68,49,24,6,10,20,9,9,149,97,64,21,10,16,20,1
101964,101611,28.3,30.5,193,188,0,1,0,1,0,0,20000117,70,575,15,1439,-1.54044504094715,-864,0.0182637182637183,0.0307944307944308,-0.135380835380835,0.0153846153846153,-0.060974610974611,0.0673076923076923,0.203703703703704,0.193939393939394,0.0848484848484849,0.472727272727273,0.782051282051282,0.648484848484848,0.5,0.307692307692308,0.175675675675676,0.0540540540540541,0.608108108108108,0.766666666666667,0.709459459459459,0.296296296296296,0.375,32,14,165,78,61,46,9,13,26,26,8,148,90,69,36,5,8,27,1
103103,101532,22,31.2,183,183,1,0,0,0,1,0,20000117,22,1193,39,840,0.57251919277133,353,0.0531658749267912,0.037808290492614,-0.165874926791176,0.0407129455909944,-0.0162686275785774,-0.0952380952380952,0.210526315789474,0.094488188976378,0.0708661417322835,0.511811023622047,0.784615384615385,0.661417322834646,0.368421052631579,0.428571428571429,0.0413223140495868,0.0330578512396694,0.677685950413223,0.74390243902439,0.677685950413223,0.157894736842105,0.333333333333333,12,9,127,65,51,33,4,7,19,5,4,121,82,61,21,2,3,19,0
102567,101965,24.7,28.3,183,185,1,0,0,1,0,0,20000117,78,511,53,705,-0.38641691313747,-194,-0.0642119443197126,0.00875617422541536,0.0962617871576111,-0.0163449834811338,-0.0358105074090704,-0.321428571428571,-0.05,0.0534351145038168,0.0381679389312977,0.618320610687023,0.716049382716049,0.625954198473282,0.35,0.571428571428571,0.117647058823529,0.0294117647058824,0.522058823529412,0.732394366197183,0.661764705882353,0.4,0.25,7,5,131,81,58,24,3,7,20,16,4,136,71,52,38,6,8,20,0
102563,101900,24.8,28.7,180,190,1,0,0,1,0,0,20000117,42,799,121,316,1.05812092731337,483,0.0132394366197183,0.021830985915493,0.0574647887323944,0.225,0.134788732394366,0.625,-0.0512820512820512,0.14,0.05,0.48,0.791666666666667,0.67,0.615384615384615,0,0.126760563380282,0.028169014084507,0.422535211267606,0.566666666666667,0.535211267605634,0.666666666666667,0.625,14,5,100,48,38,29,8,8,13,9,2,71,30,17,21,3,8,12,1
103292,103566,21.1,19.6,175,190,1,0,0,0,1,0,20000117,61,627,263,122,1.46128016800445,505,-0.169802799939786,0.0111395453861207,-0.105374077976818,-0.280503690838037,-0.234231521902755,-0.25,0.615384615384615,0.021978021978022,0.0659340659340659,0.538461538461538,0.591836734693878,0.505494505494505,0.923076923076923,0.5,0.191780821917808,0.0547945205479452,0.643835616438356,0.872340425531915,0.73972602739726,0.307692307692308,0.25,2,6,91,49,29,17,6,12,13,14,4,73,47,41,13,3,4,13,0
102223,102455,26.6,25.3,185,190,1,0,0,1,0,0,20000117,35,870,107,361,1.11748077297249,509,0.00596638655462184,0.0179831932773109,-0.0405882352941176,0.0942691029900332,0.0849579831932773,-0.133333333333333,-0.588235294117647,0.09,0.06,0.43,0.790697674418605,0.69,0.294117647058824,0.4,0.0840336134453782,0.0420168067226891,0.470588235294118,0.696428571428571,0.605042016806723,0.882352941176471,0.266666666666667,9,6,100,43,34,35,3,5,17,10,5,119,56,39,33,11,15,17,1
101897,102494,28.7,25,180,193,0,1,0,1,0,0,20000117,28,1011,106,362,1.33123458393686,649,2.9708853238264e-4,0.0491681521093286,-0.0828877005347594,-0.112135792568832,-0.14349376114082,-0.15,0.324110671936759,0.0457516339869281,0.0718954248366013,0.568627450980392,0.64367816091954,0.568627450980392,0.869565217391304,0.4,0.0454545454545455,0.0227272727272727,0.651515151515151,0.755813953488372,0.712121212121212,0.545454545454545,0.25,7,11,153,87,56,31,12,20,23,6,3,132,86,65,29,9,12,22,0
103084,103017,22.1,22.5,185,183,1,0,0,1,0,0,20000117,74,543,4,2184,-2.91777073208428,-1641,-0.0457875457875458,0.0213675213675214,0.110500610500611,-0.138636363636364,-0.0708180708180708,-0.233333333333333,-0.189473684210526,0.0256410256410256,0.0769230769230769,0.547008547008547,0.625,0.564102564102564,0.6,0.5,0.0714285714285714,0.0555555555555556,0.436507936507937,0.763636363636364,0.634920634920635,0.789473684210526,0.266666666666667,3,9,117,64,40,26,6,12,20,9,7,126,55,42,38,11,15,19,0
102839,102446,23.4,25.3,188,193,1,0,0,1,0,0,20000117,7,1975,32,954,1.51982575374441,1021,-0.0467718268525312,0.0472609439960871,0.00256786500366835,0.0534408602150538,0.0221936903888481,-0.128654970760234,-0.368226600985222,0.0862068965517241,0.0632183908045977,0.53448275862069,0.763440860215054,0.655172413793103,0.310344827586207,0.444444444444444,0.132978723404255,0.0159574468085106,0.531914893617021,0.71,0.632978723404255,0.678571428571429,0.315789473684211,15,11,174,93,71,43,5,9,29,25,3,188,100,71,48,13,19,28,1
103096,102770,22,23.7,173,185,1,0,0,1,0,0,20000117,54,694,66,594,0.200670695462151,100,0.00842992623814542,0.0341412012644889,0.0436248682824026,0.0487394957983194,0.0708113804004216,-0.125,-0.363636363636364,0.0769230769230769,0.0615384615384615,0.523076923076923,0.705882352941177,0.646153846153846,0.363636363636364,0.5,0.0684931506849315,0.0273972602739726,0.479452054794521,0.657142857142857,0.575342465753425,0.727272727272727,0.375,5,4,65,34,24,18,2,4,11,5,2,73,35,23,19,5,8,11,1
